"item","jj","delta_j","delta_j_q5","delta_j_q95","delta_j_rhat","delta_j_ess","emp_prod","n_obs","lambda","lambda_q5","lambda_q95"
"ul:cute",188,0.885371765,0.622744188,1.172485165,1.00050053700695,4877.6715769392,0.253706754530478,607,0.841961935,0.7345997675,0.96104929
"ul:daddy",189,-10.136242,-11.2450518,-9.2333116,1.00246436357295,3131.14316494303,0.973640856672158,607,0.567510625,0.466965331,0.684609484
"ul:dance",190,-1.15512365,-1.3518526,-0.9579533365,1.00006933825729,7768.53165126091,0.441515650741351,607,1.052424,0.920937203,1.19418907
"ul:dark",191,0.315275505,0.0959376111,0.556998712,1.0014300535487,6697.99304019759,0.293245469522241,607,1.03992585,0.902906303,1.1913003
"ul:day",192,1.48298915,1.22800152,1.76323288,1.00104294354045,5324.95235980933,0.196046128500824,607,1.0424296,0.89425127,1.20796847
"ul:deer",193,-0.225373145,-0.4861093965,0.0461021809,0.99980717405785,6506.79223674027,0.359143327841845,607,0.71904966,0.6314257145,0.812087027
"ul:diaper",194,-3.04956805,-3.276674065,-2.82507705,1.00092846741044,7522.51276945834,0.640856672158155,607,0.924057245,0.80469083,1.054860915
"ul:did",195,1.7254936,1.449530815,2.031012295,1.00091677723324,5131.78714761319,0.184514003294893,607,0.93479533,0.8033326415,1.085062165
"ul:dinner",196,-0.32120613,-0.51390414,-0.1141456305,1.00255694413742,7828.17778594661,0.350906095551895,607,1.1740578,1.019563375,1.34840537
"ul:dirty",197,-0.98394643,-1.156978405,-0.803265476,1.00016473432379,8184.84068561338,0.420098846787479,607,1.26914445,1.10837822,1.464816115
"ul:dish",198,1.5506995,1.290538905,1.83013139,1.00048381573884,4870.09799632984,0.192751235584843,607,1.01025605,0.864892887,1.175070765
"ul:do",199,0.187481535,-0.072118471,0.464780394,1.00093905487075,5606.77209780929,0.319604612850082,607,0.76110878,0.6667842095,0.8676479235
"ul:doctor",200,-0.148633805,-0.3564573735,0.0693643239999999,1.00205773502517,7802.66787810155,0.336079077429984,607,1.06635605,0.9321695,1.2249908
"ul:does",201,3.04700615,2.73968804,3.41295984,1.00037267740476,4130.18876533119,0.0988467874794069,607,1.1441645,0.9432776135,1.371042285
"ul:dog",202,-6.3240286,-6.788161835,-5.915014475,1.00013191255517,4295.09633628485,0.869851729818781,607,0.68474083,0.5822741675,0.7962591335
"ul:doll",203,-1.3095025,-1.545633375,-1.072333195,1.00319322263199,7414.66561266439,0.461285008237232,607,0.79150458,0.6899642685,0.896142347
"ul:don't",204,1.10544955,0.8262656635,1.415015155,0.999690652408829,5762.77452544701,0.238879736408567,607,0.805365015,0.698133259,0.9274867615
"ul:donkey",205,0.99776162,0.6923559825,1.32131044,1.00009613224196,5404.39386927188,0.258649093904448,607,0.68740978,0.598916857,0.784855927
"ul:door",206,-2.48169755,-2.669118155,-2.29648943,1.0003877178038,10488.398842119,0.588138385502471,607,1.21926965,1.064204445,1.392173215
"ul:down",207,-2.3392136,-2.596753515,-2.08576576,1.0004068558771,8408.78083751733,0.563426688632619,607,0.69591623,0.610528995,0.793807591
"ul:downtown",208,3.5432987,3.15126033,3.994767655,1.00101701434689,4270.71936799327,0.0873146622734761,607,0.920522445,0.769414571,1.098744745
"ul:draw",209,-0.248606125,-0.43179406,-0.0530507791000001,1.0010075495219,6909.57528230061,0.341021416803954,607,1.27455525,1.10306615,1.463704065
"ul:drawer",210,1.26577545,1.02420351,1.528736445,1.00029329847365,5697.2785582109,0.212520593080725,607,1.03642645,0.8951771145,1.19860613
"ul:dress (object)",211,0.20109637,-0.0272391644,0.443210814,1.00000006364019,7881.96998484893,0.306425041186161,607,0.969472755,0.8452550235,1.111662015
"ul:drink (action)",212,-2.04510265,-2.247490225,-1.84320698,0.999989054069172,10111.9717922573,0.538714991762768,607,1.1124217,0.968678956,1.2719362
"ul:drink (beverage)",213,-2.17373545,-2.387946775,-1.965459975,1.00136773851501,9387.93098309855,0.551894563426689,607,0.984116765,0.864978294,1.123579325
"ul:drive",214,0.038200124,-0.1439772555,0.217090864,1.00130570165261,7845.62138756536,0.309719934102142,607,1.4489533,1.24124931,1.67663221
"ul:drop",215,0.33094697,0.1403066375,0.5268970295,1.0001713276284,7694.75318638956,0.2833607907743,607,1.3135573,1.127663925,1.52122721
"ul:dry (action)",216,0.54683691,0.3586033195,0.748525133,1.0013227826382,6239.67976153573,0.261943986820428,607,1.38127875,1.18449251,1.60121889
"ul:dry (description)",217,0.336363765,0.1196692035,0.5662077835,1.0001416717276,6011.55585352982,0.29159802306425,607,1.02362015,0.8945678095,1.17246489
"ul:dryer",218,1.60941,1.360660065,1.876097295,0.999867187798943,6237.08048979773,0.184514003294893,607,1.10117615,0.9383871695,1.282591425
"ul:duck",219,-4.09335695,-4.369208235,-3.829828475,1.00037177840475,6343.48089979609,0.731466227347611,607,0.812697295,0.7075706765,0.929010878
"ul:dump",220,1.55659335,1.24870328,1.8744916,1.0004980110636,5981.98980123489,0.204283360790774,607,0.825054805,0.7088007735,0.948973164
"ul:each",221,4.2253049,3.81851499,4.72689119,1.00217942532188,4539.40718609554,0.0593080724876442,607,1.01318625,0.8256646835,1.23832392
"ul:ear",222,-4.6834699,-4.941026265,-4.435927485,1.00154122142208,8051.58403763024,0.792421746293245,607,1.0503613,0.908082,1.211991325
"ul:eat",223,-2.794164,-2.994410825,-2.59808708,1.00155439228309,9088.17786073551,0.619439868204283,607,1.0711755,0.93225658,1.225590665
"ul:egg",224,-1.87671755,-2.061344625,-1.69687433,1.00173745720784,8181.06261301854,0.520593080724876,607,1.2336551,1.07525046,1.40826038
"ul:elephant",225,-1.4698226,-1.64526961,-1.28241599,0.99983179853316,8508.21719823014,0.474464579901153,607,1.2254247,1.06755007,1.40318817
"ul:empty",226,0.540134795,0.301866386,0.793297474,1.0006656366572,6086.62905272517,0.275123558484349,607,0.978531335,0.847014922,1.12449732
"ul:every",227,3.00927785,2.67859509,3.383371585,1.00080869966821,4638.59697012727,0.105436573311367,607,1.01687465,0.847876199,1.20821632
"ul:eye",228,-3.50895125,-3.726859485,-3.301358885,1.00037436859924,9270.86139053011,0.691927512355848,607,1.0920588,0.9474072685,1.260814815
"ul:face",229,-0.63956907,-0.8259903415,-0.451818109,1.00104997576499,7496.04263347148,0.383855024711697,607,1.2164231,1.05277152,1.39436952
"ul:fall",230,-0.603644355,-0.786648125,-0.4187001115,1.00039001026494,9441.9315320486,0.377265238879736,607,1.3729176,1.187843375,1.582594355
"ul:farm",231,0.53594255,0.2970542005,0.7878783875,1.00159474489516,5668.63584748555,0.276771004942339,607,0.958505005,0.831561223,1.101904395
"ul:fast",232,-0.156389675,-0.3340729515,0.0381194004499999,0.999959482115669,8197.28843113899,0.331136738056013,607,1.32329145,1.14180299,1.523113455
"ul:feed",233,0.86826077,0.685774671,1.06463622,1.00078757684818,6558.93927099094,0.230642504118616,607,1.5516362,1.322900005,1.831070305
"ul:find",234,0.16989955,0.00517538608000001,0.3332845285,1.00103369943854,7068.46319592438,0.293245469522241,607,1.68192185,1.440356195,1.96285904
"ul:fine",235,2.7855223,2.495069735,3.101257535,1.00065162068864,5373.23962958106,0.107084019769357,607,1.2875492,1.06221777,1.55424723
"ul:finger",236,-2.55328875,-2.727421825,-2.38527151,0.999978466112077,9473.53749463388,0.598023064250412,607,1.3737518,1.19300231,1.579610895
"ul:finish",237,1.3002636,1.050252525,1.568625935,1.00261901800869,6992.95689800862,0.210873146622735,607,1.01903375,0.8794492995,1.172728285
"ul:firefighter",238,1.5371777,1.302783805,1.799027345,1.00276553442288,5256.74905782203,0.189456342668863,607,1.1021252,0.9457740685,1.27401665
"ul:firetruck",239,-0.524404095,-0.727315665,-0.311208907,0.999601218418682,7755.74103492041,0.375617792421746,607,1.01639655,0.885649929,1.155873715
"ul:first",240,1.7935588,1.57144608,2.03203896,1.00251426465984,7106.16183837398,0.161449752883031,607,1.4533329,1.22610186,1.725230165
"ul:fish (animal)",241,-3.3550306,-3.57462736,-3.160667555,1.00223611010888,9059.28970580995,0.677100494233937,607,1.0795199,0.9410459755,1.228761565
"ul:fish (food)",242,-1.72415805,-1.987398045,-1.46502462,0.999866246918947,6444.08499225395,0.504118616144975,607,0.66777549,0.5893430475,0.758100086
"ul:fit",243,1.6277204,1.38925605,1.89579712,1.00152831157535,5683.06806617028,0.181219110378913,607,1.14727745,0.981525588,1.33948713
"ul:fix",244,-0.0412017375,-0.2213828515,0.1466226195,1.00016098753049,7238.89932080204,0.319604612850082,607,1.3221222,1.140921895,1.52398664
"ul:flag",245,0.789111625,0.5393188795,1.0603826,1.00099564139824,6684.65568668491,0.257001647446458,607,0.919048875,0.799947847,1.05647433
"ul:flower",246,-2.36010755,-2.538674925,-2.184404315,1.00309628823274,9569.23639091288,0.57495881383855,607,1.23142405,1.06647286,1.40621276
"ul:food",247,-1.5310321,-1.73726762,-1.326432555,1.00246342752478,7956.74447680573,0.482701812191104,607,0.98574075,0.861875499,1.121728515
"ul:foot",248,-1.16981625,-1.32519299,-1.00956078,1.00518650873733,11761.5390014965,0.438220757825371,607,1.6430704,1.41708472,1.899681415
"ul:for",249,2.0011212,1.74337532,2.28797171,0.999630799866865,5280.4162738194,0.158154859967051,607,1.0900392,0.928943217,1.278753605
"ul:forest",250,2.83534265,2.470769455,3.265800945,0.999389819784938,4035.11843152135,0.128500823723229,607,0.79552965,0.6724278895,0.930325415
"ul:fork",251,-1.80351185,-1.98335863,-1.63141669,1.00187234454495,9711.71417454035,0.512355848434926,607,1.2608053,1.095389115,1.439281235
"ul:french fries",252,-0.20210266,-0.4488086475,0.0650150801999997,1.00204885870417,6009.39947796695,0.352553542009885,607,0.798658585,0.6924099475,0.9090450895
"ul:friend",253,0.28786555,0.0938005229,0.49011177,1.00214390525234,6723.52930502823,0.28995057660626,607,1.22383895,1.057771995,1.413114205
"ul:frog",254,-2.1435537,-2.33151732,-1.954156035,0.999721525321319,9541.30732814379,0.550247116968699,607,1.1492832,1.005367355,1.313670735
"ul:full",255,0.916112795,0.7003076605,1.14708681,1.0013602709568,7930.05398205688,0.233937397034596,607,1.2175879,1.043708785,1.40885998
"ul:game",256,-0.147837985,-0.3517366655,0.0593305910999999,1.00072744073901,6559.67433952112,0.334431630971993,607,1.1448643,0.9950980995,1.310760515
"ul:garage",257,1.06695995,0.8192587035,1.34063741,1.00048624784751,5110.66565773554,0.232289950576606,607,0.946924695,0.827786559,1.089094355
"ul:garden",258,1.44240085,1.216690875,1.691858945,1.0015617620374,6983.77060952937,0.194398682042834,607,1.1581109,0.9916879005,1.338690335
"ul:gas station",259,2.46199125,2.16938596,2.81241893,1.00108284015679,5828.34850498496,0.133443163097199,607,1.0237942,0.866675578,1.199892575
"ul:gentle",260,0.95857951,0.708845471,1.223264465,1.00134398776853,6176.61033830783,0.242174629324547,607,0.9298109,0.806807005,1.067079075
"ul:get",261,-0.541046415,-0.732530748,-0.3400103385,1.0009371472761,7490.88550274931,0.375617792421746,607,1.08850225,0.9512347665,1.239590795
"ul:giraffe",262,-1.4421024,-1.636668285,-1.252774975,1.00342018306432,8136.85608853681,0.472817133443163,607,1.0839234,0.9534136585,1.231887055
"ul:girl",263,-0.547583815,-0.7856760855,-0.302189627,1.00052549670847,6535.37499002614,0.383855024711697,607,0.83671554,0.7282808045,0.951713205
"ul:give",264,0.27154723,0.07332534535,0.4761864835,1.00098431492414,7796.64260933397,0.28995057660626,607,1.2918284,1.1174548,1.481481135
"ul:give me five",265,0.262142435,-0.0439065368,0.6055768465,1.00157564863593,6400.25929628331,0.324546952224053,607,0.625488535,0.5416266995,0.7089969605
"ul:glass",266,0.67182131,0.4395299115,0.922085641,0.999876880638211,7696.14545125421,0.263591433278418,607,0.97618371,0.8537709355,1.1214934
"ul:glasses",267,-1.0897923,-1.26571093,-0.904299959,1.0020399193625,9531.10023036305,0.43163097199341,607,1.27573595,1.11016676,1.46230225
"ul:glove",268,0.725570485,0.4671026015,1.005345835,0.999973920616446,6433.85212732316,0.266886326194399,607,0.84354101,0.7367393915,0.961550826
"ul:glue (object)",269,2.1571504,1.846343815,2.50527213,0.999748719764012,4062.12024570319,0.159802306425041,607,0.882459255,0.7516395765,1.026416125
"ul:go",270,-3.4010993,-3.652920505,-3.16491662,1.00101915715749,7423.98993225691,0.670510708401977,607,0.81732341,0.7148280515,0.927636622
"ul:go potty",271,-1.4744216,-1.670724925,-1.266611985,1.00042716082441,10537.7492069944,0.476112026359143,607,1.02350355,0.8976090085,1.16528427
"ul:gonna",272,1.41752685,1.176175145,1.68134034,0.999353671693605,5078.44807473873,0.197693574958814,607,1.12114795,0.9590415465,1.303727995
"ul:gonna get you",273,0.126982655,-0.131222558,0.4042702695,1.00021192627183,5126.07762124917,0.324546952224053,607,0.76532031,0.6665806975,0.8742381115
"ul:good",274,-0.107763645,-0.3587072295,0.155476861,0.999834888525218,6443.57472316409,0.345963756177924,607,0.7627994,0.669874197,0.8683014245
"ul:good night",275,-4.04568495,-4.397402345,-3.72394812,0.999985902751832,5947.72043285212,0.706754530477759,607,0.5945158,0.519677186,0.67425179
"ul:goose",276,0.78771897,0.5062927295,1.09811417,1.00054389978678,5417.15834379565,0.271828665568369,607,0.7175657,0.6281875865,0.8175578615
"ul:gotta",277,2.5362449,2.207106205,2.9348414,1.00163853583328,4290.56740074223,0.135090609555189,607,0.91512865,0.7792067155,1.066388305
"ul:grandma",278,-3.8399489,-4.136190635,-3.56176579,1.00036757532913,7347.89916649894,0.703459637561779,607,0.729670075,0.634087221,0.832735951
"ul:grandpa",279,-3.0692226,-3.339988895,-2.819245085,1.00236029872347,6756.03266304737,0.634266886326194,607,0.72482263,0.635517504,0.822130935
"ul:grapes",280,-1.67252935,-1.854325175,-1.490437535,0.999781286360507,9324.6849338234,0.497528830313015,607,1.2439003,1.081250345,1.419786775
"ul:grass",281,-0.934239425,-1.11561382,-0.747284944,1.00079395339269,7847.22532056678,0.415156507413509,607,1.22746345,1.073317355,1.403941865
"ul:green",282,-1.1225537,-1.33115527,-0.9154887395,1.00178804433719,7927.05358379793,0.439868204283361,607,0.943704935,0.828941879,1.07146065
"ul:green beans",283,1.09190175,0.832334521,1.375962975,1.0009251070101,5559.59788998127,0.232289950576606,607,0.916208775,0.7949233445,1.053457525
"ul:grrr",284,-5.39108715,-6.001983725,-4.848728155,1.00020458581958,4313.3417497935,0.746293245469522,607,0.358572485,0.3067219825,0.413218049
"ul:gum",285,2.5589318,2.153592745,3.02144639,1.00017342179413,4057.75527691625,0.161449752883031,607,0.63604792,0.5454177825,0.734700959
"ul:hair",286,-2.9649659,-3.16376726,-2.779157305,1.00537665539945,8959.19438903528,0.640856672158155,607,1.2492486,1.079076185,1.440850775
"ul:hamburger",287,0.611286655,0.357187888,0.8905716595,1.00232693460218,5889.19881991415,0.275123558484349,607,0.8650247,0.7455904825,0.9921812875
"ul:hammer",288,0.16738247,-0.04762602415,0.39348942,1.00094294920796,5622.93994464561,0.308072487644152,607,1.0102565,0.878501808,1.15875673
"ul:hand",289,-1.8033174,-1.96542105,-1.637261955,1.00235808528765,10365.703155848,0.512355848434926,607,1.45971655,1.26247361,1.681065395
"ul:happy",290,-0.63864806,-0.854107893,-0.4136972315,1.00270900179186,6065.81376218006,0.388797364085667,607,0.963009885,0.842903232,1.096214085
"ul:hard",291,1.2083411,0.984797865,1.44387217,1.00190825064648,5524.68845266201,0.212520593080725,607,1.1519467,0.994316099,1.34084625
"ul:hat",292,-3.60106095,-3.798070865,-3.412301815,1.0008471294972,9370.46574187588,0.70840197693575,607,1.4089278,1.21216267,1.633533355
"ul:hate",293,4.8239524,4.28414173,5.461057265,0.999926951762869,4475.89648497286,0.0527182866556837,607,0.79907229,0.6573970655,0.9611494615
"ul:have",294,-0.043325641,-0.203940012,0.127149295,1.00133250609477,7752.77750160831,0.316309719934102,607,1.53723195,1.32866135,1.786349485
"ul:have to",295,1.91876765,1.67656787,2.198399055,1.00055854003049,5937.4548894163,0.159802306425041,607,1.1913453,1.01468942,1.39017111
"ul:head",296,-2.0654355,-2.245300635,-1.888653895,1.00141190918546,12317.3052349453,0.542009884678748,607,1.28780015,1.113882115,1.47831308
"ul:hear",297,0.65135008,0.472799462,0.833917892,1.00226880130153,7512.53553069197,0.248764415156507,607,1.63298205,1.385432625,1.906566025
"ul:heavy",298,-0.15640268,-0.3299562205,0.03949749355,0.999776393191679,8033.02058319738,0.331136738056013,607,1.3011115,1.12651598,1.50150567
"ul:helicopter",299,0.020815933,-0.204794904,0.2580797945,1.00072393485857,6837.20154768212,0.324546952224053,607,0.94651035,0.824386166,1.08185483
"ul:hello",300,-6.5951329,-7.08047297,-6.17001628,0.999938086510665,4405.84248109118,0.884678747940692,607,0.694314985,0.591220989,0.8090291715
"ul:help",301,-1.7310714,-1.928285315,-1.529718485,1.00159499319457,7981.26918911408,0.504118616144975,607,1.05160985,0.919503188,1.198113205
"ul:hen",302,2.197718,1.82863238,2.63166929,0.999845273539847,4412.24470866772,0.177924217462932,607,0.6646588,0.575974426,0.7715359115
"ul:here",303,0.04265515,-0.1709705765,0.269702706,1.00058170894918,6996.56401811958,0.317957166392092,607,1.0522261,0.9193115365,1.19847958
"ul:hi",304,-2.79999575,-3.07638182,-2.523531135,0.999948992613417,7221.7665534755,0.606260296540362,607,0.673691175,0.5908039715,0.764045926
"ul:hide",305,-0.119709405,-0.3089109105,0.0656749530499997,1.00131894180678,6953.99283043486,0.327841845140033,607,1.3243329,1.13859556,1.5250645
"ul:high",306,0.38374653,0.1950461585,0.590280481,1.00004233155415,7819.01015484441,0.27841845140033,607,1.30964785,1.13869027,1.51003549
"ul:high chair",307,0.3412694,0.110813019,0.58130747,0.999771396924628,5887.97357541086,0.293245469522241,607,0.98801212,0.8600659625,1.12494904
"ul:hit",308,-0.048963373,-0.2376697345,0.148786286,0.999867982776935,6642.67243363039,0.321252059308072,607,1.28000885,1.10112872,1.464301205
"ul:hold",309,0.079214013,-0.101026604,0.260041242,1.00165341476172,7138.83018114476,0.306425041186161,607,1.39228995,1.201917485,1.61285616
"ul:home",310,-1.77338815,-1.95432965,-1.595943655,1.00386533740024,11036.6059990694,0.509060955518946,607,1.2356729,1.078581575,1.40020513
"ul:horse",311,-2.40252935,-2.591089865,-2.22608326,1.00087776494287,9225.1157965477,0.579901153212521,607,1.25342655,1.090125325,1.43715809
"ul:hose",312,1.57637285,1.305134625,1.88113063,1.0003096706656,5499.5983602622,0.194398682042834,607,0.943530795,0.8129165365,1.08492504
"ul:hot",313,-3.18706555,-3.425567975,-2.961466485,1.00253603356655,7778.45623441248,0.654036243822076,607,0.898115335,0.786622166,1.027195595
"ul:house",314,-1.4143036,-1.60617854,-1.218135,1.00158771227786,8483.49626995368,0.469522240527183,607,1.0730209,0.9378340625,1.22054237
"ul:how",315,3.2123022,2.798020205,3.710596795,1.00069585724082,4393.99588266761,0.115321252059308,607,0.73441998,0.622143899,0.861692167
"ul:hug",316,-1.87491435,-2.059050345,-1.696522235,1.0006477792511,11618.9336869656,0.520593080724876,607,1.21382635,1.058626945,1.39078916
"ul:hungry",317,-0.568370655,-0.7526046855,-0.3796926795,1.00378429223403,7613.41488161655,0.375617792421746,607,1.2383974,1.075539775,1.416869885
"ul:hurry",318,1.74730615,1.48814202,2.037730055,0.999847947356102,4357.96330474218,0.176276771004942,607,1.06346105,0.9093186005,1.24377147
"ul:hurt (description)",319,-0.27449246,-0.4591934585,-0.0849560907,1.00163306973149,6452.98036455501,0.344316309719934,607,1.24968935,1.082881085,1.43220468
"ul:ice",320,-1.07857225,-1.3324432,-0.818975582,1.00049783372306,7196.32938124745,0.439868204283361,607,0.728704715,0.6404750505,0.824018871
"ul:ice cream",321,-1.54159775,-1.708638325,-1.376309645,1.00131347897604,9370.15119241463,0.482701812191104,607,1.31946405,1.14448854,1.51424215
"ul:if",322,4.1414056,3.704435615,4.656633555,1.00014370664515,4077.9329942547,0.0658978583196046,607,0.92256808,0.7602192925,1.0984785
"ul:in",323,-0.484024945,-0.684557286,-0.279066589,1.0006128732354,7388.59831099131,0.369028006589786,607,1.122517,0.9788945935,1.28265129
"ul:into",324,2.8578471,2.565201185,3.209513245,0.999829587145136,4950.85060584748,0.107084019769357,607,1.1630634,0.9778334555,1.39367136
"ul:is",325,1.601362,1.321714015,1.896523995,1.00136157190628,5947.24869446629,0.192751235584843,607,0.9413751,0.811149791,1.092379395
"ul:jacket",326,-0.95975923,-1.16532073,-0.749761142,1.00070918087275,7137.0647527077,0.42174629324547,607,0.99834125,0.8747443585,1.131732775
"ul:jar",327,-2.52564015,-2.74483307,-2.320950815,1.0023533815407,8494.41766051624,0.589785831960461,607,1.0057799,0.882164859,1.15114852
"ul:jeans",328,0.812088645,0.570206428,1.07520491,1.00293234504928,5766.6440133702,0.250411861614498,607,1.00690305,0.8690103435,1.15488816
"ul:jello",329,3.0741627,2.69669521,3.52423078,1.00021801223784,4546.22529477056,0.115321252059308,607,0.80499961,0.681607508,0.940343481
"ul:jelly",330,1.22167865,0.96894124,1.507853405,1.00201645315752,5226.39252362796,0.220757825370675,607,0.93250189,0.806473552,1.07310142
"ul:juice",331,-2.9754671,-3.254858155,-2.699608335,1.00125973553787,7120.72593172054,0.622734761120264,607,0.67804482,0.5943252035,0.7696468765
"ul:jump",332,-1.33154255,-1.49835754,-1.15760609,1.00288573983827,11535.1618639032,0.457990115321252,607,1.43060495,1.23497741,1.64491951
"ul:key",333,2.4631203,2.186976775,2.799462485,1.00098162666387,4949.59160471309,0.130148270181219,607,1.0936923,0.923923077,1.287637265
"ul:kick",334,-0.57578927,-0.762610923,-0.3739356445,1.0010473236292,8437.96377220278,0.377265238879736,607,1.1825337,1.0264638,1.3589982
"ul:kiss",335,-1.78954705,-1.96980973,-1.609372725,1.00352756282944,8420.80737620526,0.510708401976936,607,1.1412775,0.9920277965,1.30480097
"ul:kitchen",336,-0.72071989,-0.878211522,-0.561445075,1.00322669574521,9792.1621412046,0.388797364085667,607,1.511358,1.30233259,1.74413115
"ul:kitty",337,-3.0633094,-3.3797615,-2.76184962,1.00111433734765,7363.8105519596,0.626029654036244,607,0.603685595,0.52791071,0.6855834825
"ul:knee",338,-1.6231716,-1.835759645,-1.40194317,1.00142466315926,8019.84171488358,0.492586490939044,607,0.937170625,0.8258574265,1.068476535
"ul:knife",339,0.316712965,0.128782169,0.5063406375,1.00101388247886,8687.07211547566,0.2833607907743,607,1.37999805,1.18418309,1.59587217
"ul:knock",340,0.133077255,-0.09494482945,0.3653013405,1.00108645302669,6575.06964252154,0.313014827018122,607,0.96954049,0.845059304,1.103651865
"ul:ladder",341,0.96765486,0.748334698,1.20890054,1.00380546105443,5932.93138990428,0.232289950576606,607,1.13859895,0.9805989115,1.312135765
"ul:lady",342,2.4252043,2.10646223,2.811393175,1.00065580707525,4228.15780398348,0.14827018121911,607,0.818607715,0.702685181,0.950328948
"ul:lamb",343,1.074728,0.8174171785,1.362666965,1.00006383375441,4862.69611849785,0.235584843492586,607,0.885385625,0.770456639,1.012566625
"ul:lamp",344,1.0989828,0.853565735,1.371281375,1.00027249083989,5075.17195750267,0.227347611202636,607,0.994829745,0.858590564,1.148764665
"ul:last",345,2.9174421,2.6147621,3.26308101,0.999644182365147,4949.69694135959,0.105436573311367,607,1.12356125,0.9412999335,1.33919604
"ul:later",346,1.5295234,1.29919488,1.781404785,1.00029529723007,5252.87441981766,0.186161449752883,607,1.2054545,1.026445085,1.41353153
"ul:lawn mower",347,1.01910335,0.7322730515,1.340395495,1.00129089692478,5291.48484371301,0.248764415156507,607,0.77099433,0.667497023,0.877057562
"ul:leg",348,-1.1726493,-1.33570348,-1.007445215,1.00124374666284,9300.97548464076,0.439868204283361,607,1.44207475,1.25761753,1.66244354
"ul:lemme",349,1.3905621,1.12477129,1.66778527,1.00100482581144,5290.565859425,0.209225700164745,607,0.920608635,0.7936888205,1.063511075
"ul:lick",350,1.29374715,1.08760921,1.51550511,0.99987291917955,6632.14278926134,0.199341021416804,607,1.3735147,1.17166439,1.61217386
"ul:light (object)",351,-1.78861295,-1.986897345,-1.59015972,1.00160804748981,8578.22474889711,0.510708401976936,607,1.1139415,0.970423227,1.270744275
"ul:like",352,0.18961533,0.01395321245,0.3734971825,1.00058574629632,7452.45449756804,0.294892915980231,607,1.41809945,1.22755584,1.64342389
"ul:lion",353,-1.2855486,-1.471480435,-1.09557542,1.00363367780593,7439.33578051935,0.454695222405272,607,1.14751135,1.002156625,1.305382035
"ul:lip",354,0.276913485,0.06232090835,0.4998009075,1.00035342472342,6219.44229664093,0.294892915980231,607,1.0932625,0.94251099,1.25430206
"ul:listen",355,1.043609,0.85097441,1.238233415,1.00002829723792,8052.98908899278,0.215815485996705,607,1.57549455,1.336456395,1.86159039
"ul:little (description)",356,0.224999955,0.04209935555,0.415549964,1.00237524364368,7537.89855779388,0.29159802306425,607,1.416001,1.22337557,1.63608877
"ul:living room",357,1.47434185,1.212104965,1.76100578,1.00056744646806,6053.7599575511,0.200988467874794,607,0.957378505,0.822365584,1.108234295
"ul:lollipop",358,1.38409145,1.07381794,1.702171265,1.00015087705047,4260.3563382835,0.224052718286656,607,0.745752815,0.649384737,0.857652713
"ul:long",359,2.4017585,2.159284085,2.667502825,1.00264855790292,5681.22869084196,0.123558484349259,607,1.4483846,1.20469986,1.74885723
"ul:look",360,-0.70595255,-0.883478601,-0.533401974,1.00043095767142,8337.76272573085,0.388797364085667,607,1.35994175,1.18297333,1.5510175
"ul:loud",361,0.229287475,0.03644688385,0.4356162025,0.999909079755101,6839.31296814092,0.296540362438221,607,1.17919665,1.017577765,1.35427014
"ul:love",362,-0.854267495,-1.06829473,-0.6215479795,0.999974427630934,7536.10012111373,0.411861614497529,607,0.93466042,0.820232636,1.06225046
"ul:lunch",363,-0.40545179,-0.60471547,-0.202535075,1.00043939004997,6644.47991749911,0.360790774299835,607,1.12705455,0.981197742,1.2871569
"ul:mad",364,2.1834098,1.872751235,2.548788645,1.00010413492314,4523.95637533102,0.159802306425041,607,0.855512165,0.7347207655,1.003677205
"ul:mailman",365,2.2730934,1.95247222,2.64037948,1.00041207805369,4818.32119598994,0.154859967051071,607,0.851078125,0.7268399005,0.988486984
"ul:make",366,0.75682612,0.599281403,0.923717514,1.00390811882728,8240.04587553287,0.235584843492586,607,1.9870465,1.66859845,2.37356544
"ul:man",367,0.824112205,0.58189882,1.08108782,1.00136390817779,6624.23905501393,0.253706754530478,607,0.92470823,0.8029111025,1.056815695
"ul:meat",368,1.2851601,0.9956229355,1.613745925,0.999759664279143,5363.4348255826,0.227347611202636,607,0.778250835,0.673351262,0.894934577
"ul:medicine",369,0.091671546,-0.1134880115,0.3035591495,1.00075554688061,7883.73766013774,0.311367380560132,607,1.1130825,0.970322495,1.27182362
"ul:melon",370,1.8191113,1.484948705,2.196695175,1.00084009735634,4265.68908365636,0.196046128500824,607,0.719192535,0.619638956,0.826931595
"ul:meow",371,-4.7070657,-5.0848135,-4.344977665,1.00193052312438,5552.90110939289,0.759472817133443,607,0.61135113,0.531794526,0.699926475
"ul:milk",372,-4.15659245,-4.4391325,-3.885958455,1.00114061656807,6919.78524054591,0.738056013179572,607,0.83401518,0.7261227475,0.9580110035
"ul:mitten",373,0.500775365,0.27069945,0.750262633999999,1.00058213272175,5877.3996560704,0.28006589785832,607,0.94678421,0.81899902,1.087567165
"ul:mommy",374,-10.3266795,-11.51346585,-9.36842103,1.00089038023961,2899.47934589719,0.962108731466227,607,0.456132025,0.381476362,0.5401041525
"ul:money",375,0.17878081,-0.05907168565,0.426605957,1.00161021302815,6001.24891257865,0.311367380560132,607,0.9093252,0.7935903225,1.03623167
"ul:monkey",376,-2.20856445,-2.38608445,-2.03591775,1.00108009028956,9628.46783066852,0.558484349258649,607,1.317668,1.1429434,1.513119675
