"item","jj","delta_j","delta_j_q5","delta_j_q95","delta_j_rhat","delta_j_ess","emp_prod","n_obs","lambda","lambda_q5","lambda_q95"
"ul:house",184,-1.093811,-1.266447285,-0.9177074935,1.00109140539107,6191.9480575291,0.328295987493486,1919,1.1437811,1.051986545,1.247227205
"ul:how",185,2.4572208,2.26905733,2.647008665,1.00142523897901,5990.90387248313,0.160500260552371,1919,0.854791685,0.7682369195,0.947711693
"ul:hug",186,-1.57504285,-1.74408859,-1.41143175,0.999993932634822,4762.13795318147,0.349140177175612,1919,1.17740845,1.081415965,1.28279813
"ul:hungry",187,-0.458787765,-0.627345226,-0.2871596115,1.00038027796215,5882.94105823209,0.301198540906722,1919,1.0900365,0.997478493,1.18997124
"ul:hurry",188,0.903769425,0.7313616965,1.07146465,1.00317276788361,5640.23707862208,0.237623762376238,1919,1.0065492,0.9180999035,1.10443577
"ul:hurt (description)",189,-0.327493205,-0.4879703235,-0.1623092785,1.00152444369793,5496.75842542257,0.295987493486191,1919,1.2084327,1.099391225,1.326316805
"ul:ice cream",190,-1.54547435,-1.71911462,-1.373675665,1.00003071006982,5688.8291276816,0.3470557582074,1919,1.21804295,1.11273915,1.336407745
"ul:in",191,-0.89271933,-1.06639254,-0.7192010465,1.00092735319357,4632.19645285069,0.320479416362689,1919,1.04101405,0.961254672,1.12699076
"ul:inside",192,0.031200548,-0.463196586,0.732762767,1.00228777693994,3374.22967484968,0.0118110236220472,1270,1.38637405,1.06980395,1.757440445
"ul:jacket",193,-0.49932872,-0.677799651,-0.3271600315,1.00062629052522,6478.63917586398,0.303282959874935,1919,0.9902162,0.912106412,1.073767945
"ul:jeans",194,1.359969,1.18123587,1.530127735,1.00068847018018,7075.07754610184,0.214695153725899,1919,0.97330265,0.880983132,1.070439
"ul:juice",195,-4.327182,-4.465605315,-4.18697759,1.00122225476739,6550.76150018826,0.5372589890568,1919,0.8881787,0.8193590345,0.960991652
"ul:jump",196,-1.0293485,-1.19555569,-0.8585829365,1.00205119950065,5353.19082515417,0.325169359041167,1919,1.20276305,1.09870676,1.31528136
"ul:key",197,-3.67505005,-3.806995085,-3.529498295,1.00058746333395,4997.21502422356,0.476289734236582,1919,1.1167445,1.02176642,1.22097858
"ul:kick",198,-0.348374185,-0.5293699105,-0.171924058,1.00162947343439,6478.10893078234,0.296508598228244,1919,1.0322203,0.9489537705,1.125516195
"ul:kiss",199,-1.9571133,-2.12244739,-1.79121925,1.00271281207016,4486.85728641278,0.368942157373632,1919,1.0870311,0.999111091,1.18128904
"ul:kitchen",200,-0.49377073,-0.6473854165,-0.340576098,0.999679921690331,5267.70463285269,0.303804064616988,1919,1.5203928,1.36397263,1.688431075
"ul:kitty",201,-4.3503224,-4.533466015,-4.16066749,0.999843949497378,5361.02392215793,0.551328817092236,1919,0.5766524,0.531823292,0.6221590295
"ul:knee",202,-1.2726952,-1.445992495,-1.1004107,1.00167674053822,5380.93186149548,0.33715476810839,1919,1.06275925,0.9795605805,1.15499333
"ul:lady",203,1.34792265,1.17796539,1.521221815,1.00241507090754,6039.71015150186,0.215216258467952,1919,0.970077005,0.8745813345,1.067279135
"ul:lamb",204,0.660565565,0.473419749,0.843423214,1.00272287893567,6014.03754617614,0.249088066701407,1919,0.844567935,0.777389917,0.9194876795
"ul:lamp",205,1.5236891,1.34954501,1.702294425,1.00186229816333,5667.99182303647,0.206357477853048,1919,0.894310885,0.8153081065,0.980265374
"ul:later",206,1.21499115,1.054017005,1.37842073,1.0027506890909,6932.03589742398,0.221990620114643,1919,1.0099134,0.914414358,1.11725162
"ul:leg",207,-0.905428135,-1.06023627,-0.7467018,1.0024929389539,5582.00231923238,0.319437206878583,1919,1.44451645,1.310616615,1.58772564
"ul:light (object)",208,-2.91667875,-3.085842355,-2.74742815,1.00040567531154,5239.70338655906,0.434080250130276,1919,0.84888381,0.7826756345,0.9162527635
"ul:lion",209,-1.3542801,-1.52298744,-1.18568914,1.00044415333826,5674.80929522814,0.339760291818656,1919,1.13303145,1.0449675,1.23071504
"ul:little (description)",210,0.0591917365,-0.09661821315,0.2078428135,1.00108088970669,6082.70776028479,0.281396560708702,1919,1.51728335,1.357912035,1.695876895
"ul:living room",211,1.40116645,1.25243895,1.548137235,1.00060867437934,5228.31673888809,0.213652944241793,1919,1.27016625,1.132578395,1.426006095
"ul:look",212,-0.94663543,-1.124766165,-0.7706179255,1.00032045837748,5759.19791684359,0.323606044815008,1919,0.974660015,0.9015809995,1.05801739
"ul:love",213,-1.1531716,-1.335895605,-0.961872342,1.00006064242412,4511.85636554307,0.333507034914018,1919,0.94624658,0.8735898495,1.022999865
"ul:lunch",214,-0.22728138,-0.3994926465,-0.0646223917500003,1.00106807489732,6478.46436630058,0.291297550807712,1919,1.11555715,1.020458445,1.216671435
"ul:man",215,0.103789265,-0.0769261973,0.287187461,1.00035855883682,5800.28336772585,0.275664408546118,1919,0.92559136,0.850273443,1.003311695
"ul:meat",216,0.640912295,0.4568453395,0.823341329,1.0001558363051,5691.64645325848,0.250130276185513,1919,0.840208825,0.7751735805,0.9107122585
"ul:medicine",217,-0.51317975,-0.682796457,-0.346013708,1.00040666050063,6236.05181209561,0.303804064616988,1919,1.1721137,1.071684005,1.282183825
"ul:meow",218,-4.60802195,-4.760841905,-4.45009434,1.00035575874101,5171.70460813564,0.564877540385618,1919,0.748923415,0.68971942,0.811453858
"ul:milk",219,-3.55659375,-3.707831665,-3.407479845,1.00091639113829,4687.17742286778,0.472642001042209,1919,0.97657438,0.8986140295,1.06583983
"ul:mommy",220,-9.0518511,-9.37125489,-8.768625715,1.00121842505479,4121.21057979752,0.873371547681084,1919,0.62826912,0.5641673905,0.697642749
"ul:money",221,-1.08821325,-1.262700715,-0.917040674,1.00265829940025,5754.65069442674,0.327774882751433,1919,1.21250695,1.10640427,1.330368835
"ul:monkey",222,-1.8207201,-1.978652875,-1.659119835,1.00001620905332,5348.9333127983,0.359041167274622,1919,1.24183275,1.13719198,1.36122915
"ul:moo",223,-4.80532525,-4.97052144,-4.645466745,1.00102057696607,5473.09869041906,0.582073996873372,1919,0.709390405,0.6531195405,0.7667789915
"ul:moon",224,-2.51017915,-2.680311325,-2.338159435,1.00085026970104,4869.23348661954,0.406982803543512,1919,0.87705786,0.811731498,0.950063897
"ul:more",225,-3.3052783,-3.474658685,-3.12358081,1.00036751489732,4282.46921168518,0.465867639395519,1919,0.749245185,0.693529963,0.8096152255
"ul:morning",226,1.0828533,0.921628099,1.23797443,0.999672206425092,6514.57729360844,0.229286086503387,1919,1.1078115,1.00103057,1.22272837
"ul:motorcycle",227,0.12282194,-0.05258017295,0.295563309,0.999918299600404,6010.37990408711,0.275143303804065,1919,1.03454825,0.9484726285,1.129794825
"ul:mouse",228,-1.14249805,-1.312883065,-0.969853086,1.00291898616748,3728.89418486968,0.330380406461699,1919,1.1480197,1.058478325,1.254275935
"ul:mouth",229,-2.3938882,-2.54099129,-2.236426485,1.00111742540455,4948.05703214737,0.389265242313705,1919,1.17433315,1.08055897,1.287869255
"ul:nap",230,-1.4206126,-1.58651578,-1.2492143,1.00164552655818,4244.07093346155,0.341844710786868,1919,1.1957752,1.09891162,1.30440396
"ul:naughty",231,3.8995935,3.63950274,4.20364572,1.00123152939412,4713.19995728362,0.107347576862949,1919,0.661284325,0.590765887,0.7350192055
"ul:necklace",232,0.131149045,-0.04643992985,0.3034678145,1.00020520557758,5531.69810720822,0.274622199062011,1919,0.98600357,0.905655761,1.071912385
"ul:nice",233,-0.15931899,-0.3539720275,0.0243849460499999,1.00187003853122,6146.10480866107,0.288692027097447,1919,0.806213385,0.7483647975,0.8688886985
"ul:night",234,-0.311057885,-0.499160203,-0.1209538635,1.00014205676254,6250.67495928152,0.295466388744138,1919,0.833934815,0.772727631,0.9017489995
"ul:no",235,-5.63146495,-5.78942874,-5.48376302,1.00005686255451,4963.91676170125,0.649817613340281,1919,0.743102005,0.6824291515,0.8074779255
"ul:none",236,3.1939969,2.968369705,3.427586925,0.999911368917847,5653.239709389,0.131318394997394,1919,0.72677869,0.656643143,0.803569379
"ul:nose",237,-3.81803755,-3.9510022,-3.67977278,0.999926816081098,5309.00648107355,0.488275143303804,1919,1.09316845,1.00167051,1.194027835
"ul:not",238,1.0962789,0.9250936305,1.270511865,1.00077700106799,6843.11247471419,0.227722772277228,1919,0.91006449,0.8270599235,0.996328133
"ul:now",239,0.18319878,0.002363236275,0.362276614,1.00154370542818,6313.36379975918,0.272016675351746,1919,0.93460233,0.8608116425,1.01792883
"ul:off",240,-1.8878413,-2.05596877,-1.71841114,0.999807258235707,6102.51047383197,0.367378843147473,1919,1.0166975,0.9365171275,1.09867105
"ul:old",241,2.0488166,1.89965284,2.20488554,0.999582820888097,6444.33116947136,0.178217821782178,1919,1.16227855,1.039219935,1.30151182
"ul:on",242,-1.85479935,-2.021735015,-1.67969226,1.0007735282639,6308.19820405183,0.363210005211047,1919,1.112293,1.02395919,1.21141247
"ul:open (action)",243,-1.7411876,-1.904689815,-1.57767756,1.0006398720039,5354.88633944539,0.35539343408025,1919,1.2552154,1.14570692,1.372385715
"ul:orange (food)",244,-1.15677245,-1.32163999,-0.988735904,1.00073859752716,6324.60967586776,0.329859301719646,1919,1.32145145,1.20279447,1.45382913
"ul:other",245,1.9147978,1.750185635,2.08275477,1.00032963604382,7233.47845833596,0.186034392912976,1919,0.997449205,0.895350875,1.109851535
"ul:ouch",246,-3.84658605,-4.014218375,-3.67759639,1.00133926940097,5460.30904299083,0.508598228243877,1919,0.68825684,0.6376901575,0.7426359315
"ul:out",247,-1.93282485,-2.118737845,-1.73817737,1.00022236002727,5316.10630944554,0.380406461698801,1919,0.745130975,0.6929281085,0.8001279675
"ul:outside",248,-2.7286127,-2.89167145,-2.559426005,1.00046438749248,5384.18085253466,0.420531526836894,1919,0.87689492,0.8121152,0.9457148135
"ul:oven",249,0.973768605,0.81968578,1.12836459,1.00066075802186,6268.8642607973,0.235539343408025,1919,1.2261026,1.10341399,1.36578445
"ul:owie",250,-3.1155804,-3.271956185,-2.94693732,1.00116753194148,5558.19584517256,0.446065659197499,1919,0.868489315,0.800209771,0.940968811
"ul:owl",251,-1.18326515,-1.37869365,-0.9994281075,1.00011314749416,6435.03059357602,0.337675872850443,1919,0.829336395,0.7714729045,0.893726282
"ul:pajamas",252,-0.726281115,-0.894471057,-0.552733283,1.00012581734728,5719.52722894801,0.312662845231892,1919,1.16446175,1.06906596,1.266750775
"ul:pants",253,-1.17067475,-1.333741635,-1.008898515,1.00098710025583,6086.69679055758,0.329859301719646,1919,1.4350863,1.304566685,1.57758888
"ul:paper",254,-1.2816089,-1.44838901,-1.1102876,1.00109765003085,4927.34307568074,0.336112558624283,1919,1.1702203,1.070915675,1.27647381
"ul:park",255,-0.93174859,-1.11150053,-0.7490430615,1.00064018842437,4480.50829660133,0.323084940072955,1919,0.945004075,0.8753014295,1.017402825
"ul:party",256,0.351204675,0.1909612405,0.504840686,1.00122303902973,6751.25319468982,0.266284523189161,1919,1.25487475,1.136427515,1.388883445
"ul:pattycake",257,-0.11409323,-0.3182765195,0.0888315365999999,1.00016523448498,5220.11067432847,0.2892131318395,1919,0.668829305,0.623258911,0.7166902825
"ul:peas",258,-0.40453153,-0.615041911,-0.201479027,1.00154894596965,4270.86959587848,0.303804064616988,1919,0.66239615,0.6175895745,0.709445811
"ul:peekaboo",259,-3.1576063,-3.331790875,-2.97326171,1.00288187845467,5987.38527490465,0.457529963522668,1919,0.720899125,0.6696099195,0.7751830085
"ul:pen",260,-0.748457705,-0.9269076195,-0.569287556,1.00104180907784,4591.9477786496,0.314226159458051,1919,1.01276915,0.9354972845,1.09578659
"ul:penguin",261,1.02721915,0.855926862,1.19889115,1.00235409100728,5303.47907071125,0.2313705054716,1919,0.989857245,0.900872783,1.08654078
"ul:penny",262,0.87642379,0.690903041,1.055274685,1.00061590425619,5667.12923782959,0.238665971860344,1919,0.91709861,0.8389549175,1.00188558
"ul:people",263,1.13500435,0.976935064,1.297792035,1.00048410062188,5570.18541512582,0.226159458051068,1919,1.0658326,0.963328042,1.181124285
"ul:person",264,3.6728046,3.47581103,3.883180685,1.00133240597807,5434.40643635838,0.101094319958312,1919,1.0054076,0.8848951425,1.139562375
"ul:picture",265,-0.53577788,-0.6981631165,-0.3778841255,0.999664192248936,5910.85088755696,0.304846274101094,1919,1.29877315,1.17790601,1.42423718
"ul:pig",266,-2.354234,-2.509169355,-2.194537625,1.00071724897747,5469.69786283309,0.387180823345492,1919,1.17881515,1.07762176,1.29019972
"ul:pillow",267,-1.57333065,-1.740324355,-1.409057045,1.0008022164343,5359.09944602853,0.348097967691506,1919,1.24328145,1.137400075,1.360321325
"ul:pizza",268,-1.65048975,-1.814825865,-1.48556235,1.00316067137267,5693.72431332177,0.351224596143825,1919,1.2728654,1.16030447,1.392586735
"ul:plant",269,0.832107105,0.6497117445,1.011987675,1.00091420235988,7318.36383661381,0.240750390828557,1919,0.896100275,0.820565255,0.979201403
"ul:plate",270,-0.46201864,-0.617385347,-0.303892659,1.00335766316598,5940.02781783806,0.302240750390829,1919,1.42081255,1.277650295,1.58340999
"ul:play",271,-1.09718475,-1.257564725,-0.93890149,1.00059265250451,6561.6072410365,0.32725377800938,1919,1.39617365,1.269949425,1.535660015
"ul:play pen",272,3.5254418,3.295982655,3.77558685,1.00114121702051,3789.90298433199,0.116727462219906,1919,0.74269715,0.6646218425,0.8293370545
"ul:please",273,-3.02923985,-3.182597745,-2.86433291,1.00017519799709,5106.76901096182,0.435643564356436,1919,0.964936625,0.886245543,1.046830645
"ul:pony",274,1.42710415,1.235624825,1.62430614,1.00169401390903,5507.11064569076,0.212610734757686,1919,0.73986988,0.6792683385,0.807758266
"ul:pool",275,-0.994233635,-1.171725185,-0.8077531645,1.00107628737807,4732.32982857211,0.326732673267327,1919,0.904663415,0.840347656,0.976631522
"ul:potty",276,-1.67082,-1.83351444,-1.499102025,1.00006127178607,5939.17412929631,0.352266805627931,1919,1.2397317,1.1321087,1.358956285
"ul:pretty",277,-0.78606614,-0.9884776555,-0.583392818,1.00094594670707,7130.17846295683,0.321000521104742,1919,0.71965421,0.672770708,0.770909193
"ul:pull",278,0.453230555,0.283889729,0.620885951,1.00060524409884,5063.18981329766,0.25951016154247,1919,1.02329535,0.935862707,1.116014295
"ul:puppy",279,-2.3175442,-2.499177375,-2.124159925,1.00154787553653,5049.28682401073,0.401771756122981,1919,0.757658095,0.7035992095,0.8156173855
"ul:purse",280,-0.26620964,-0.4485242615,-0.0839974929500001,1.00086951714019,5400.87501572569,0.292860865033872,1919,0.9272844,0.856666931,0.999815468
"ul:push",281,-0.315500135,-0.4858474685,-0.1457962575,1.00336663214825,5310.46048992845,0.294945284002084,1919,1.0492356,0.963860987,1.14549113
"ul:put",282,0.89880711,0.740711829,1.05230016,1.00086067817035,6356.14124988315,0.239187076602397,1919,1.191082,1.07411074,1.32359204
"ul:quack quack",283,-4.30188905,-4.466187165,-4.131391315,1.00085203548329,4797.89421659289,0.544033350703491,1919,0.664750915,0.613926431,0.7172164685
"ul:radio",284,1.15492115,0.9976231685,1.30977806,1.00136590327437,6018.79697776383,0.225638353309015,1919,1.11371095,1.005072335,1.232811895
"ul:rain",285,-1.27542945,-1.433886415,-1.1100865,1.00178125936208,5384.55729167005,0.334028139656071,1919,1.40088475,1.271975495,1.542171535
"ul:raisin",286,-0.35079946,-0.5343885845,-0.160153632,1.0022399499583,5767.94040638409,0.296508598228244,1919,0.93582158,0.8647422695,1.012209785
"ul:read",287,-1.6103557,-1.779351415,-1.43215282,0.99975096946049,6240.55213718294,0.349661281917665,1919,1.23322875,1.131142695,1.350430845
"ul:red",288,-0.488493205,-0.6640382885,-0.3156121145,1.00336805957163,6538.53828716416,0.302761855132882,1919,1.0345627,0.9508293795,1.1237138
"ul:refrigerator",289,0.017030774,-0.1425257055,0.169133925,0.999931077799926,5473.21866071828,0.282438770192809,1919,1.4025592,1.260343955,1.562059255
"ul:ride",290,-0.54590581,-0.7041085145,-0.392027717,1.0012102897255,5528.8562050312,0.305367378843147,1919,1.37171975,1.24340076,1.507646295
"ul:rock (object)",291,-1.5143358,-1.676879205,-1.345064415,1.00146426873627,4836.27948181184,0.348619072433559,1919,1.03544555,0.9563151485,1.121459645
"ul:rocking chair",292,0.937579235,0.760658112,1.119592435,0.999521394590952,6565.07071942581,0.235539343408025,1919,0.93351712,0.8530109365,1.021891025
"ul:run",293,-0.45788516,-0.619791374,-0.3032298175,1.00033428318321,6608.35140823991,0.302240750390829,1919,1.4601657,1.313605805,1.61697405
"ul:same",294,3.2516546,3.061330955,3.44634932,1.00049752170042,5545.49658133532,0.120375195414278,1919,0.9693477,0.865489895,1.092147715
"ul:say",295,0.988279835,0.8215433035,1.156397485,1.00304339693921,6300.05353600025,0.233454924439812,1919,1.0055533,0.91406067,1.109454585
"ul:scared",296,0.569694695,0.4072965355,0.7239954655,1.00027526706448,7372.87581779452,0.255341323606045,1919,1.17736955,1.06443293,1.30300697
"ul:school",297,-0.36103196,-0.533229307,-0.1887062085,1.00029896858446,6522.6109157526,0.297029702970297,1919,1.10377805,1.011493475,1.204627605
"ul:scissors",298,0.56063541,0.414634112,0.7028997485,0.999587243782054,6189.48138395809,0.257425742574257,1919,1.3795211,1.2342109,1.5420012
"ul:see",299,-1.30766285,-1.494232255,-1.12728049,1.00176394163423,5053.57622917724,0.343929129755081,1919,0.827831905,0.7674908635,0.8931845495
"ul:sheep",300,-0.900727765,-1.07912212,-0.7231913175,1.00488425452403,5458.32642179995,0.321000521104742,1919,1.01075785,0.933420866,1.09406907
"ul:shh",301,-3.0320692,-3.21564128,-2.83444792,1.00003001667218,5720.13230050333,0.45284002084419,1919,0.665939715,0.620178473,0.714055321
"ul:shirt",302,-1.6321788,-1.796517865,-1.473513045,1.00431457217799,5913.84775287055,0.349140177175612,1919,1.36615815,1.244313735,1.498937515
"ul:shoe",303,-4.5206268,-4.64023907,-4.3979054,1.00012615402627,5233.63133699565,0.546638874413757,1919,1.1510666,1.05619785,1.25492139
"ul:shorts",304,-0.18962855,-0.362615637,-0.0251107645500001,0.999919694849621,5837.76174251864,0.289734236581553,1919,1.1604051,1.058538485,1.27001129
"ul:shovel",305,0.17851526,0.00147453821,0.348606166,1.00068451575796,5587.69818651682,0.272537780093799,1919,1.0278704,0.942738744,1.116526375
"ul:show",306,1.09707665,0.9627982415,1.231407885,1.00168146417467,4919.17009443299,0.230849400729547,1919,1.4461358,1.284110795,1.62622262
"ul:sick",307,0.58982646,0.4327760035,0.740829336,1.00132223487726,4564.84611051074,0.255341323606045,1919,1.30478025,1.173494185,1.45706947
"ul:sing",308,-0.42030488,-0.587193433,-0.253419083,0.999837540020627,5437.40670675323,0.299635226680563,1919,1.15129965,1.054039925,1.25645215
"ul:sink",309,0.347814805,0.1897474795,0.5015678955,1.00024005745781,7231.52597114123,0.267326732673267,1919,1.35928225,1.22489359,1.518196325
"ul:sister",310,1.0847829,0.826815767,1.36186784,1.00099996227823,4412.59861083759,0.244919228764982,1919,0.4590969,0.425750872,0.4947552535
"ul:sky",311,-0.439683005,-0.615348555,-0.2596034615,1.0014739347626,4849.4827109422,0.300677436164669,1919,0.996665455,0.920601005,1.07956469
"ul:sleep",312,-1.21768815,-1.37480614,-1.058094015,1.00017646526217,7246.30010410063,0.331943720687858,1919,1.3668451,1.24430812,1.503725165
"ul:sleepy",313,0.10943023,-0.0751299814,0.2889946975,1.00102317578924,5252.86631598631,0.275664408546118,1919,0.99418374,0.9136035295,1.083777815
"ul:slide (object)",314,-1.13986685,-1.312292,-0.9683058295,1.00012304530255,5225.98751092985,0.330901511203752,1919,1.07463285,0.9884124735,1.172606265
"ul:smile",315,1.0951813,0.9446427105,1.23615564,1.00086391934288,6133.99066128734,0.230328295987493,1919,1.34659575,1.19889985,1.50875995
"ul:snow",316,0.57363964,0.387346434,0.762893289,1.00169166746787,7528.20975696064,0.253256904637832,1919,0.82932561,0.762141368,0.899175263
"ul:soap",317,-1.2344049,-1.39821692,-1.071265605,1.00012749752839,6988.95646349725,0.332985930171965,1919,1.33019255,1.213417,1.46265114
"ul:sock",318,-3.5841838,-3.721763145,-3.44562551,1.00230208647141,5339.62578091253,0.468994267847837,1919,1.12607175,1.03270965,1.231993735
"ul:soft",319,0.320079095,0.149459697,0.4882126995,1.00314689331398,5542.07353477864,0.265763418447108,1919,1.00392835,0.9169002165,1.096911665
"ul:some",320,0.31330152,0.135193361,0.486730553,1.00188884201604,5877.00948154836,0.265763418447108,1919,0.918499505,0.842285312,0.9995852975
"ul:splash",321,-0.00978416055,-0.1808851865,0.157306522,1.00037677737409,6707.03738997029,0.281396560708702,1919,1.08481695,0.9964146285,1.184439195
"ul:spoon",322,-2.6207581,-2.76869565,-2.46020721,1.00089634834689,5005.29348141711,0.403856175091193,1919,1.123969,1.02813154,1.225975855
"ul:squirrel",323,0.22687224,0.03927733225,0.4098312635,1.00085768513427,5509.47883969421,0.269932256383533,1919,0.901849145,0.8297441645,0.9802921085
"ul:stairs",324,-0.68866464,-0.85348365,-0.520957039,1.00174966954845,5754.49525792287,0.311099531005732,1919,1.17527685,1.07238617,1.287153265
"ul:star",325,-1.40111195,-1.567346295,-1.22224908,1.00151588661331,4978.60709604735,0.343929129755081,1919,1.00287665,0.9287449475,1.081591865
"ul:stop",326,-1.49849165,-1.668843475,-1.321679195,1.00052967087953,6110.53924587732,0.348097967691506,1919,1.02350805,0.9449958225,1.11233203
"ul:store",327,-0.75264723,-0.9159938495,-0.5885165265,1.00054127162229,6502.70791694896,0.313705054715998,1919,1.47863575,1.33611353,1.636796125
"ul:stove",328,1.2388196,1.086567285,1.382477085,0.999616882539847,5848.35436400089,0.221990620114643,1919,1.2276865,1.10192013,1.36762031
"ul:stroller",329,-0.8989106,-1.07329108,-0.73204939,1.00114652776122,5446.20064830744,0.319958311620636,1919,1.163185,1.06512669,1.273792185
"ul:sun",330,-0.96941401,-1.13035741,-0.8109181215,1.00068557160052,5500.49773209688,0.322042730588848,1919,1.42447095,1.287936625,1.57603441
"ul:sweater",331,0.93262156,0.769331474,1.0935425,1.00135136502244,5815.67242126272,0.236581552892131,1919,1.06223885,0.9628112265,1.17716443
"ul:swim",332,-0.15615912,-0.3176323415,-0.000462400302500093,1.00023212343504,5782.27579918651,0.288692027097447,1919,1.22454015,1.114987905,1.34489499
"ul:swing (action)",333,-1.1417506,-1.31581598,-0.9669069605,1.00079836098845,5947.84970433785,0.332464825429911,1919,0.9775971,0.9029386125,1.05643459
"ul:swing (object)",334,-1.62958565,-1.80339432,-1.45345179,1.00006163256266,5094.4483454129,0.354351224596144,1919,1.0257736,0.946332784,1.11375335
"ul:table",335,-0.66650069,-0.821556313,-0.513031787,1.0016695218306,6202.72093395835,0.310578426263679,1919,1.61057925,1.445883305,1.799591975
"ul:take",336,0.88772248,0.728867191,1.039371055,1.00022001976058,6373.74376187089,0.240229286086503,1919,1.2447503,1.127883375,1.3835877
"ul:teacher",337,1.811032,1.621948855,2.00146677,1.00042463459778,5134.62918814454,0.192287649817613,1919,0.849959645,0.771171805,0.934313008
"ul:teddybear",338,-1.81071835,-2.00378659,-1.61433471,1.00038892919971,4800.17522074624,0.374674309536217,1919,0.72499,0.6755897645,0.7777742445
"ul:telephone",339,-2.2690328,-2.432060655,-2.109376365,0.999568737048972,4951.67677141272,0.384054194893174,1919,1.12992995,1.03551448,1.23467013
"ul:thank you",340,-3.7819331,-3.95127358,-3.600082765,1.00296466458505,4844.51557564909,0.504950495049505,1919,0.668500905,0.619393641,0.719459121
"ul:that",341,-1.9591404,-2.181247545,-1.731446495,1.00131424193227,4733.21276640469,0.40333507034914,1919,0.467034485,0.435619,0.4997164915
"ul:there",342,-0.53412509,-0.732333415,-0.3313376685,1.00074786947875,6723.78330137672,0.308494007295466,1919,0.72197183,0.6722098185,0.7762046515
"ul:thirsty",343,0.26851557,0.100927569,0.4425288745,1.00090415531659,7153.39505467724,0.268368942157374,1919,1.02531245,0.9396931905,1.120074335
"ul:this",344,-1.2273858,-1.44876599,-0.993342362,1.00015364084475,5773.75795059033,0.355914538822303,1919,0.522930275,0.488607023,0.5596402015
"ul:throw",345,-0.353221365,-0.515564173,-0.1866961815,1.00172122120887,6234.56418832731,0.297029702970297,1919,1.2021925,1.097433365,1.31658433
"ul:tickle",346,-1.5894709,-1.77481636,-1.40328731,1.00137523771605,5675.79381019193,0.358520062532569,1919,0.8163291,0.7577724125,0.87874585
"ul:tiger",347,-0.885559325,-1.070927995,-0.703503631,0.999955893628848,6394.73341572708,0.321521625846795,1919,0.914810225,0.8455796155,0.9885237065
"ul:tired",348,0.15693868,-0.006995001025,0.318806726,1.00179039544453,6562.33260563819,0.275143303804065,1919,1.2602575,1.146874615,1.388308375
"ul:toast",349,-0.983806955,-1.17411222,-0.789601636,1.0000267836991,6609.85020712874,0.327774882751433,1919,0.83174747,0.7749898985,0.8948381545
"ul:today",350,2.2416233,2.094844765,2.38671738,1.00069193145012,7593.86450283347,0.167795726941115,1919,1.19491105,1.065448015,1.343819095
"ul:toe",351,-2.24913535,-2.410423555,-2.083189035,1.00041563520201,5252.98214657153,0.383011985409067,1919,1.1217901,1.030485125,1.22334385
"ul:tomorrow",352,2.134598,1.962997595,2.305289175,1.00185514944251,5539.40165271692,0.175091193329859,1919,0.94337456,0.8443869845,1.04974683
"ul:tongue",353,-0.58750655,-0.7571307715,-0.4234069025,1.0018988511354,6298.0628963087,0.306930693069307,1919,1.11101775,1.02006362,1.2112426
"ul:tonight",354,2.99899685,2.82862051,3.187307185,1.00355314200523,5173.82791354736,0.131318394997394,1919,0.997508595,0.8857876165,1.12122538
"ul:tooth",355,-2.2432143,-2.40448175,-2.066141835,1.00216518370199,4654.39306381661,0.387701928087546,1919,0.971806715,0.896292068,1.05189261
"ul:toothbrush",356,-1.83345335,-1.997178805,-1.660168605,1.00049816380861,4373.64694760965,0.361125586242835,1919,1.15855395,1.06104777,1.259495445
"ul:touch",357,0.19461303,0.02514442415,0.362186205,1.00177548350216,4486.57770504259,0.272016675351746,1919,1.06455025,0.9733046695,1.16559948
"ul:towel",358,-1.2846092,-1.445634505,-1.115922935,1.00121371716189,5468.49997026889,0.334549244398124,1919,1.37483385,1.250283825,1.51398317
"ul:toy (object)",359,-1.82321685,-1.979605605,-1.65974476,1.00151368218978,4852.21476724823,0.357477853048463,1919,1.3485969,1.22856652,1.48724385
"ul:train",360,-1.98114285,-2.13832103,-1.81846426,1.00060255330719,5910.51388036643,0.366336633663366,1919,1.2641069,1.152411165,1.385800035
"ul:tree",361,-2.65443605,-2.80946357,-2.48949367,1.0018503670133,4978.5702277578,0.410630536737884,1919,0.992118105,0.912314751,1.07670341
"ul:truck",362,-3.13044725,-3.280406645,-2.98051589,1.00093366592498,5148.52037893286,0.44137571651902,1919,0.996146735,0.917027262,1.08043823
"ul:tummy",363,-1.85015405,-2.006028405,-1.687058455,1.00107233975653,6065.83372196631,0.360604481500782,1919,1.23569275,1.132868345,1.35041721
"ul:turkey",364,0.787346145,0.610921542,0.9701242725,0.999985900294828,5556.64075044232,0.242834809796769,1919,0.86623099,0.793847565,0.9464929045
"ul:turtle",365,-1.29272365,-1.46325132,-1.11964443,1.00115871425306,5007.9075962466,0.338718082334549,1919,1.0159454,0.9380998565,1.099456805
"ul:tv",366,-1.83197905,-1.996125995,-1.66341714,1.00032759667716,4999.402829284,0.360083376758728,1919,1.2172083,1.115373345,1.32462628
"ul:uh oh",367,-6.9598203,-7.17644575,-6.752620245,1.00226153991034,4844.8824937254,0.739447628973424,1919,0.54307339,0.4966104635,0.5910349135
