"item","jj","delta_j","delta_j_q5","delta_j_q95","delta_j_rhat","delta_j_ess","emp_prod","n_obs","lambda","lambda_q5","lambda_q95"
"ul:big",188,-1.2879894,-1.35858759,-1.22133397,1.02376160503538,220.759246866892,0.518238993710692,4770,1.10941995,1.061967685,1.16454245
"ul:bird",189,-2.05941,-2.153003995,-1.975887995,1.02058143066871,139.871769127299,0.581551362683438,4770,0.810603385,0.778315912,0.8519251605
"ul:bite",190,-0.777928715,-0.8400960945,-0.7128747575,1.00724009141374,235.959448802928,0.469601677148847,4770,1.3262991,1.25565721,1.408081575
"ul:black",191,1.09666935,1.021717455,1.168264725,1.01817379271223,276.173482702192,0.335143139190523,4052,1.0711137,1.02123974,1.128015285
"ul:blow",192,-1.5650737,-1.63155857,-1.48902304,1.09250612877708,27.3316871828181,0.543815513626834,4770,1.11609975,1.0634829,1.169571095
"ul:blue",193,-0.671075755,-0.74321626,-0.6016767395,1.01434971768627,208.924968889343,0.457442348008386,4770,1.00670055,0.955605031,1.05965012
"ul:board",194,2.14055485,2.05005408,2.230197005,1.0822632988271,32.4209472617682,0.235439289239882,4052,0.9954163,0.9384508505,1.051662265
"ul:boat",195,-3.2572532,-3.362892305,-3.15790543,1.0399317092616,146.176784635553,0.789486673247779,4052,1.03929645,0.9792128155,1.09679439
"ul:book",196,-4.1864969,-4.29285403,-4.066475195,1.16366960492084,17.2448757035585,0.750104821802935,4770,1.01241565,0.952104316,1.074564915
"ul:boot",197,-1.1764963,-1.2402467,-1.11152337,1.04259793155385,77.6864980272923,0.509433962264151,4770,1.4057784,1.32901214,1.489008705
"ul:bottle",198,-1.46521025,-1.537463205,-1.39697861,1.08562272720031,30.1847016915119,0.537945492662474,4770,1.2622118,1.19823755,1.322630625
"ul:bowl",199,1.0245748,0.937555465,1.10400625,1.07940133928049,30.3126985668092,0.29727463312369,4770,0.91874519,0.871646044,0.970537286
"ul:boy",200,-1.63005465,-1.69865998,-1.557373225,1.05487138989031,59.6580359391654,0.553668763102725,4770,1.2616073,1.195054375,1.32391454
"ul:bread",201,-2.2875174,-2.385397695,-2.198353225,1.06091553280562,100.942736671275,0.60335429769392,4770,0.880105065,0.8388667325,0.9335520565
"ul:break",202,0.0220864785,-0.0386550321,0.085321115,1.08055567597759,33.0875672205009,0.386792452830189,4770,1.4698078,1.39593564,1.54377468
"ul:breakfast",203,-0.570485995,-0.632846763,-0.510638837,1.06047458086432,42.5936031007562,0.447798742138365,4770,1.25291345,1.196904675,1.31678853
"ul:breast",204,-1.95772255,-2.082712215,-1.845920515,1.00905969095044,178.149913825631,0.642152023692004,4052,0.58113225,0.5489478005,0.6107077475
"ul:breathe",205,2.0556028,1.980173225,2.13113471,1.0126586104907,275.647057275911,0.231737413622902,4052,1.28273855,1.210435165,1.35837499
"ul:broken",206,-0.856819845,-0.926272135,-0.795585114,1.11071597325246,24.316647974737,0.476939203354298,4770,1.2445918,1.18283104,1.305457045
"ul:broom",207,-0.292129615,-0.3594545765,-0.2262743515,1.03229413306391,92.5346161660029,0.419287211740042,4770,1.2158748,1.158861415,1.26896761
"ul:brother",208,0.486952975,0.3682924225,0.6126074615,1.05060572659752,48.9969070230862,0.361844863731656,4770,0.541517105,0.510931937,0.567611747
"ul:brown",209,1.36009,1.2796014,1.447809385,1.0322351452894,104.564430507022,0.310957551826259,4052,0.95636802,0.9053916035,1.000100515
"ul:brush (object)",210,-0.89099574,-0.967190041,-0.8210447185,1.05560811252604,52.7012565507145,0.478825995807128,4770,0.979645175,0.9380234575,1.02962357
"ul:bubbles",211,0.311159025,0.235800596,0.3919074675,1.0187343148784,239.658182580503,0.361844863731656,4770,0.95628677,0.912531871,1.012544575
"ul:bucket",212,-1.4468676,-1.518145555,-1.37338983,1.05192915373831,63.4984902487874,0.62142152023692,4052,1.13771515,1.07976695,1.192365845
"ul:build",213,-0.672058175,-0.7357298345,-0.6054045505,1.0319731872754,131.607016610106,0.535538005923001,4052,1.2906448,1.231409985,1.3583006
"ul:bun",214,-2.820555,-2.91000307,-2.73554273,1.13041016614953,20.3446382538287,0.652410901467505,4770,1.0287617,0.9765905895,1.08376584
"ul:bunny",215,-1.57881295,-1.64933345,-1.50864374,1.01709495497844,177.931345973388,0.544863731656185,4770,1.04202405,0.993426506,1.09389433
"ul:bus",216,-3.13509515,-3.23210699,-3.04972785,1.0061124087939,296.183874187751,0.674004192872117,4770,0.938597195,0.886364879,0.98341857
"ul:but",217,3.19317175,3.090832515,3.301995945,1.01602611723564,246.562107837213,0.148321816386969,4052,1.06300955,1.00065881,1.129494925
"ul:butt",218,-1.2532145,-1.3241528,-1.19224094,1.04880691212757,51.4919537052374,0.604392892398815,4052,1.32071385,1.252287105,1.40077899
"ul:butter",219,-1.13649685,-1.19418957,-1.066497755,1.06406317466183,39.3302716686766,0.5041928721174,4770,1.26958915,1.21047581,1.334225915
"ul:butterfly",220,-0.28885773,-0.34855695,-0.225919226,1.05317681084027,453.266386039269,0.418867924528302,4770,1.31476985,1.242451355,1.38054492
"ul:button",221,-0.97322388,-1.044920215,-0.888604427,1.12717870534958,20.1206771698149,0.485744234800839,4770,1.0089783,0.9584940145,1.06112718
"ul:buy",222,-0.012878234,-0.06684471005,0.04444254295,1.0254804973433,690.772712293259,0.457798617966436,4052,1.5268573,1.443350535,1.62783525
"ul:bye",223,-8.09536785,-8.38386269,-7.8403962,1.03848360932506,133.543651403791,0.877777777777778,4770,0.49996776,0.4731164935,0.5317789785
"ul:cake",224,-3.35056855,-3.44644281,-3.25632494,1.00755996330678,312.675991816423,0.688050314465409,4770,0.90145443,0.8561323105,0.956061691
"ul:call",225,-1.2351425,-1.31016938,-1.159853975,1.01152270828843,302.791061936493,0.597235932872656,4052,1.0913591,1.03710006,1.142810055
"ul:camera",226,1.04140035,0.9625012755,1.11235218,1.01633629654114,142.993337312446,0.338598223099704,4052,1.15451785,1.079353245,1.22107374
"ul:camping",227,5.0502439,4.84963058,5.26116481,1.00726367772032,990.295937762384,0.0703356367226061,4052,0.816504745,0.7537071895,0.8773593475
"ul:can",228,0.77005681,0.6990763655,0.833920609,1.07141937444261,50.9687022262637,0.366732477788746,4052,1.29968005,1.235131025,1.370774495
"ul:car",229,-5.0593377,-5.17549695,-4.9338432,1.00568305059346,380.131599851427,0.791614255765199,4770,0.861810395,0.8145717545,0.905281505
"ul:careful",230,0.28729486,0.2209491655,0.356647015,1.05279814670408,48.6042359571458,0.361844863731656,4770,1.0977492,1.038399825,1.15364412
"ul:carrot",231,-1.1198906,-1.18395326,-1.045815955,1.0887813172991,28.5166700091695,0.50440251572327,4770,1.31743275,1.256185305,1.38279078
"ul:carry",232,-1.11554005,-1.19201363,-1.04436214,1.06658863311533,46.8722143880927,0.586377097729516,4052,1.19645835,1.13578578,1.25974014
"ul:cat",233,-3.83166855,-3.959155765,-3.724231655,1.03878012219259,71.4152911775513,0.708805031446541,4770,0.70990781,0.6777772765,0.7478183885
"ul:catch",234,1.1664761,1.10172691,1.239790655,1.01258007075422,131.456617555716,0.321322803553801,4052,1.31001345,1.24159954,1.39219752
"ul:cereal",235,3.7629997,3.607349625,3.94708786,1.00682947051284,316.962196440011,0.127044025157233,4770,0.65939341,0.618113358,0.7014578155
"ul:chair",236,-2.1729919,-2.24202152,-2.097215425,1.04281695952982,88.80867954787,0.60251572327044,4770,1.23846015,1.17602586,1.30910419
"ul:chalk",237,3.00607665,2.889007925,3.12804343,1.00381598578311,298.239665584436,0.175715695952616,4052,0.85465041,0.804490256,0.9055024765
"ul:cheek",238,-0.834044715,-0.9042858555,-0.758242866,1.00198323088802,230.124300375635,0.472746331236897,4770,1.01740695,0.9630418385,1.078650435
"ul:cheerios",239,3.54252845,3.386622365,3.72321928,1.01109295987738,205.621413341027,0.145911949685535,4770,0.60581813,0.571164856,0.6430456165
"ul:cheese",240,-3.08119715,-3.16882002,-3.00486072,1.0288321981955,135.39542441889,0.676939203354298,4770,1.10993495,1.056981275,1.174578955
"ul:chicken (animal)",241,0.02911063,-0.05051382015,0.0948301443,1.07309551789217,34.6457807839126,0.388888888888889,4770,1.09478855,1.039585675,1.1465112
"ul:chicken (food)",242,-0.0823089805,-0.145623167,-0.0174780815000001,1.05347014797012,54.5167678950988,0.39853249475891,4770,1.30523385,1.241180325,1.38014636
"ul:child",243,0.048529267,-0.02368681635,0.1301843555,1.01399071906668,239.851686559439,0.387211740041929,4770,0.940638,0.8801785205,0.9855171935
"ul:child's own name",244,-3.19292495,-3.29526882,-3.10754771,1.01981081576155,196.065690550228,0.673584905660377,4770,0.831612375,0.787660721,0.875266519
"ul:chin",245,-0.839884245,-0.929862361,-0.7536307925,1.12460670018764,22.3346990012999,0.550839091806515,4052,1.0084411,0.956129748,1.060245905
"ul:chips",246,1.60477825,1.51292629,1.714753435,1.10861678275439,23.003640517229,0.294422507403751,4052,0.816463005,0.7715889725,0.853457989
"ul:chocolate",247,-1.19283125,-1.257802975,-1.12372658,1.0808287741566,36.1079450294018,0.596742349457058,4052,1.2938891,1.23093613,1.36082792
"ul:choo choo",248,-1.78110325,-1.90709116,-1.640546925,1.12947990460471,20.2694058634662,0.541719077568134,4770,0.512615355,0.4900925455,0.5368713185
"ul:church",249,2.4957691,2.391964745,2.597784335,1.0330494642254,135.816420480602,0.179035639412998,4770,0.923732875,0.874827797,0.978973552
"ul:circus",250,3.72713715,3.5942369,3.86924683,1.023881245128,252.374020431366,0.121668311944719,4052,0.945309235,0.8850206825,1.009714555
"ul:city",251,1.3549619,1.265971365,1.448261235,1.18454226219377,14.9102259043512,0.315399802566634,4052,0.91975764,0.8728914225,0.9714174645
"ul:clean (action)",252,-0.749271285,-0.8044214505,-0.68292738,1.02511256708319,153.729195753751,0.466247379454927,4770,1.3852149,1.31449066,1.45976543
"ul:clean (description)",253,0.731700625,0.670729083,0.7906563455,1.06985390164513,36.5603791120266,0.314255765199161,4770,1.5094826,1.427491725,1.59520802
"ul:climb",254,-0.221565305,-0.2853281995,-0.1524384115,1.05629411416977,51.9020075105104,0.483464955577493,4052,1.40348955,1.33548807,1.479333655
"ul:clock",255,-2.1098931,-2.19040173,-2.03200277,1.02111737148743,229.081868310336,0.589727463312369,4770,0.914474065,0.8754401305,0.9617087595
"ul:close",256,-0.37921984,-0.448387502,-0.3168250975,1.04506916129958,81.1505389350565,0.429350104821803,4770,1.3116758,1.248856005,1.39136251
"ul:cloud",257,0.41785531,0.353527022,0.487700701,1.01838095029251,148.694294371949,0.407699901283317,4052,1.19697925,1.1362244,1.252118345
"ul:clown",258,2.4317068,2.33517633,2.524096135,1.03268310212197,565.088847589841,0.212981243830207,4052,0.94426873,0.896208304,0.999647358
"ul:coat",259,0.488938975,0.4279143935,0.547614836,1.00920497906083,191.530771277807,0.338364779874214,4770,1.52427305,1.42822757,1.60762551
"ul:cockadoodledoo",260,-1.67913095,-1.8006774,-1.579231985,1.07214492282462,36.3828868133499,0.537945492662474,4770,0.580687885,0.5509990455,0.612091235
"ul:coffee",261,-1.3837698,-1.44802566,-1.30924632,1.04366668578411,62.3982442599035,0.526624737945493,4770,1.0974941,1.04432165,1.146323285
"ul:coke",262,2.15012665,2.01131646,2.334373645,1.07054904902049,44.4503001784693,0.283070088845015,4052,0.52244727,0.491741923,0.5606564475
"ul:cold",263,-1.44430185,-1.521738935,-1.359121135,1.19029165809625,14.8530900380725,0.534171907756813,4770,1.1206709,1.061159455,1.17511089
"ul:comb (object)",264,1.31766735,1.20341344,1.41478826,1.11251111318686,24.0527066116543,0.271488469601677,4770,0.887511075,0.8410087495,0.9268587495
"ul:computer",265,1.10824515,1.01837282,1.214797285,1.03051673594536,288.120186390162,0.346989141164857,4052,0.74516555,0.7079928905,0.7811782535
"ul:cook",266,-0.159137895,-0.21885472,-0.104615316,1.0857683609978,35.2526941588584,0.476307996051333,4052,1.4800315,1.400084875,1.55954143
"ul:cot",267,2.1875499,2.1034073,2.28640719,1.08144794050206,31.6459545578556,0.231984205330701,4052,0.965047065,0.912423117,1.02186831
"ul:couch",268,-1.07500625,-1.13134394,-1.01440946,1.01657045891091,185.882077480526,0.50062893081761,4770,1.4663843,1.38563462,1.556786425
"ul:could",269,4.01886145,3.896252075,4.152291195,1.00730223328707,179.9345180151,0.0937808489634748,4052,1.17165125,1.0872377,1.256394845
"ul:country",270,4.27151885,4.117814515,4.43950281,1.00538585566839,301.251564314211,0.0920533070088845,4052,0.957254505,0.8928999185,1.03778124
"ul:cow",271,-2.759669,-2.841400645,-2.6685416,1.01704473007327,239.048634376603,0.644654088050314,4770,0.946143125,0.8999438265,0.9952815805
"ul:cowboy",272,4.3101843,4.15527721,4.494282525,1.01318180071137,151.333712640262,0.0952615992102665,4052,0.88509159,0.8253424355,0.9532577165
"ul:crocodile",273,-0.771643955,-0.849449807,-0.684004916,1.23214033683204,12.2744114354183,0.548617966436328,4052,1.21094875,1.151001325,1.278499925
"ul:cry",274,-0.70858084,-0.7750086095,-0.6416860355,1.05962669770513,43.5361693963158,0.461844863731656,4770,1.36862095,1.30009769,1.43840367
"ul:cucumber",275,-1.15743305,-1.236997565,-1.086561035,1.01701193179623,212.776935973958,0.587611056268509,4052,1.0207849,0.9715420805,1.076697575
"ul:cup",276,-2.5236817,-2.60223139,-2.44983058,1.02344402117854,393.83524294929,0.631865828092243,4770,1.13581405,1.077384335,1.198401215
"ul:cupboard",277,-0.01923814,-0.07513601335,0.0340681033,1.0093634628602,284.844864146498,0.458538993089832,4052,1.63389365,1.547253645,1.731836975
"ul:cut",278,0.35207056,0.281426988,0.4181143905,1.06817580247112,42.695801268706,0.416337611056268,4052,1.26090015,1.18579811,1.32243753
"ul:cute",279,1.57333465,1.49227631,1.65931728,1.02387562620439,234.445793199067,0.246331236897275,4770,0.98635114,0.9307303325,1.038993045
"ul:daddy",280,-9.9867696,-10.34919925,-9.61885053,1.02372567091956,98.9901725269131,0.89559748427673,4770,0.35745012,0.335644949,0.3758706635
"ul:dance",281,-1.85718575,-1.932568875,-1.7898716,1.07991201583985,32.6787921822315,0.573584905660377,4770,1.22311025,1.161675455,1.289861175
"ul:dark",282,-0.18712645,-0.2657068215,-0.109756322,1.01361255758989,141.898971092493,0.409643605870021,4770,1.01611275,0.9602467315,1.0661375
"ul:day",283,0.52029381,0.455446823,0.5928146405,1.00719759234705,155.896103945211,0.336687631027254,4770,1.2869215,1.22407895,1.364258965
"ul:deer",284,2.9228519,2.793484825,3.040347755,1.04031511250789,76.2305835309309,0.160167714884696,4770,0.792711505,0.743283803,0.8392896335
"ul:dessert",285,0.949371815,0.873107985,1.041680365,1.02405847484741,178.951558259947,0.356614017769003,4052,0.88050367,0.8376085035,0.922459891
"ul:diaper",286,-4.2546838,-4.365891075,-4.153081335,1.04687895257734,76.4194297559496,0.753878406708595,4770,0.997762425,0.945344258,1.05331268
"ul:did",287,2.4661994,2.37470941,2.56482993,1.06697594053649,47.8042814277448,0.20360315893386,4052,1.0496933,0.986016511,1.11324241
"ul:dinner",288,-1.3117419,-1.37206347,-1.24484868,1.04043544045612,77.4045012290541,0.522851153039832,4770,1.309357,1.247317135,1.379919085
"ul:dirty",289,-0.341865335,-0.4193825275,-0.2794114595,1.06304319541509,43.5664008660596,0.425786163522013,4770,1.0443327,0.993301598,1.09368067
"ul:doctor",290,0.97111278,0.8932797195,1.061353205,1.17260305942273,15.6948257841006,0.346989141164857,4052,1.05942865,1.00773644,1.12703157
"ul:dog",291,-3.13078555,-3.23510947,-3.02029025,1.0143649319461,194.771614698816,0.660167714884696,4770,0.71249872,0.676865953,0.7495592665
"ul:doll",292,-2.21107465,-2.302702445,-2.121913695,1.02739074521444,171.044999427026,0.591614255765199,4770,0.771402745,0.729789458,0.8076173895
"ul:don't",293,-2.78126825,-2.887226255,-2.68648275,1.00922726902294,172.762804663897,0.641090146750524,4770,0.81664996,0.7779685025,0.857756364
"ul:donkey",294,1.6419639,1.54816719,1.739250855,1.01055844013168,310.206031127663,0.293928923988154,4052,0.791937445,0.747544125,0.8339494965
"ul:door",295,-1.5196612,-1.58353336,-1.457016675,1.01435421951253,182.117013330878,0.545702306079665,4770,1.5475034,1.460524885,1.63177628
"ul:draw",296,-1.8578239,-1.927901235,-1.79273957,1.08446444692821,1323.11867223039,0.572536687631027,4770,1.11486065,1.06436994,1.173964295
"ul:drawer",297,0.422696085,0.369404489,0.4833472865,1.03078114761846,121.135615727119,0.345492662473795,4770,1.4786641,1.400799935,1.56246577
"ul:dress (action)",298,-0.574830735,-0.6358190625,-0.5052940795,1.15549811709712,17.2367941082579,0.524679170779862,4052,1.3271675,1.26448886,1.3914
"ul:dress (object)",299,-0.68450612,-0.758887158,-0.5982601795,1.16349434439762,16.7946535037129,0.456813417190776,4770,1.01194675,0.968903271,1.062498795
"ul:drink (action)",300,-2.8129862,-2.892275625,-2.72374451,1.0290636652024,158.386426762664,0.653668763102725,4770,1.05840855,1.007369565,1.1168217
"ul:drink (beverage)",301,-3.20161925,-3.29187439,-3.09528445,1.05721505911854,53.0448280477442,0.674423480083857,4770,0.85411225,0.8146049725,0.8952042585
"ul:drive",302,-1.3235716,-1.38160292,-1.259864255,1.0319567968641,293.630719251972,0.523689727463312,4770,1.3145731,1.24914215,1.383995765
"ul:dry (action)",303,-0.664511295,-0.7223412745,-0.598548636,1.03626735306192,147.924243618893,0.457232704402516,4770,1.3531947,1.274247675,1.437607415
"ul:dry (description)",304,1.0719667,1.00934508,1.138542035,1.00628182230101,308.673054397018,0.280922431865828,4770,1.45154555,1.378641765,1.53585773
"ul:dryer",305,3.3196988,3.20359067,3.437615605,1.02354896874768,718.214874062805,0.150296150049358,4052,0.89377915,0.8425772535,0.9501971275
"ul:duck",306,-1.02469645,-1.110297105,-0.937221797,1.00992700410074,197.263540328401,0.486582809224319,4770,0.71363266,0.676713811,0.7508024425
"ul:ear",307,-3.1472916,-3.23925734,-3.05930822,1.00598333450283,303.432647749858,0.678406708595388,4770,1.0107002,0.966821042,1.066835015
"ul:eat",308,-2.17797775,-2.256970705,-2.106255225,1.04977969694472,65.768197354284,0.60356394129979,4770,1.1931029,1.132566525,1.25757704
"ul:egg",309,-2.52563515,-2.606398955,-2.447493045,1.01486714358174,190.92355081916,0.631027253668763,4770,1.1102398,1.05965176,1.16884022
"ul:elephant",310,-1.73127895,-1.79811084,-1.657298245,1.15081786265312,18.2281693886939,0.562683438155136,4770,1.3378573,1.26873553,1.409673305
"ul:empty",311,-1.27096615,-1.362985635,-1.191675175,1.0100527748385,192.340529184044,0.509853249475891,4770,0.752090765,0.7189883445,0.7857944665
"ul:evening",312,1.6312991,1.54966452,1.700217555,1.01313099999905,232.018946785006,0.276159921026653,4052,1.1887115,1.12226572,1.253481465
"ul:everything",313,1.44127815,1.368353735,1.51866189,1.08671256366933,31.0761463968465,0.294422507403751,4052,1.19656545,1.13395799,1.26205168
"ul:eye",314,-3.68289095,-3.79010415,-3.587911585,1.02451867013098,151.242387263957,0.716352201257862,4770,1.0006044,0.943202579,1.05944106
"ul:face",315,-0.50004711,-0.5644222205,-0.439797447,1.09564335398142,28.3786104249421,0.441928721174004,4770,1.3531328,1.29092752,1.42686011
"ul:fall",316,-0.657519905,-0.7425161505,-0.5802873855,1.03886227281525,101.757032203031,0.455555555555556,4770,0.83967762,0.800881485,0.878779092
"ul:farm",317,2.3794178,2.28608424,2.479381115,1.05672397712608,48.2928812398322,0.213721618953603,4052,0.994990725,0.939938769,1.048995965
"ul:farmer",318,3.08835925,2.959139905,3.209292345,1.02114250167806,130.015179723554,0.172260612043435,4052,0.825427085,0.776804102,0.878808645
"ul:fast",319,-0.174794765,-0.2397940285,-0.107881933,1.03549653009907,79.7962054261162,0.407337526205451,4770,1.2204876,1.159514145,1.274245955
"ul:feed",320,0.973416125,0.9103953285,1.054838405,1.02687111214797,179.604533018337,0.294968553459119,4770,1.1180371,1.06264978,1.18440721
"ul:fight",321,0.0749271275,0.0143278211,0.1374931295,1.00548364840293,146.698478223523,0.447433366238894,4052,1.43221425,1.35063473,1.512345995
"ul:find",322,-0.53365752,-0.58346602,-0.4739457085,1.03469628361531,293.120626616806,0.520483711747285,4052,1.6133728,1.52567216,1.696817205
"ul:fine",323,-1.14225735,-1.219723225,-1.069438505,1.04076324468313,258.10815670468,0.50335429769392,4770,1.07619395,1.00726391,1.131592015
"ul:finger",324,-1.36284445,-1.41945622,-1.3000486,1.06237257205577,47.1086650826994,0.529979035639413,4770,1.56776575,1.48651182,1.66505214
"ul:finish",325,2.15128515,2.05660338,2.244583015,1.04429468991814,97.8027523584305,0.20272536687631,4770,0.940635065,0.8783678385,1.002321415
"ul:firefighter",326,0.92976287,0.8581133465,1.00473437,1.05184943269659,163.798704909431,0.35365251727542,4052,1.035745,0.9798305325,1.100077815
"ul:firetruck",327,-0.51652366,-0.5930234515,-0.4199984205,1.02918542703421,81.2906490446504,0.441719077568134,4770,0.95674676,0.9102049855,1.003962135
"ul:first",328,0.41594354,0.34433615,0.48068345,1.04462310693085,66.0487489379755,0.407453109575518,4052,1.3014747,1.230559475,1.376907725
"ul:fish (animal)",329,-3.28871855,-3.37295508,-3.200285555,1.01572453392408,225.27774819913,0.691823899371069,4770,1.12013855,1.059515415,1.17676253
"ul:fish (food)",330,-2.6386254,-2.721673145,-2.567517095,1.09012984619515,30.5924665966926,0.641509433962264,4770,1.1021046,1.04522868,1.170313665
"ul:fit",331,0.31384711,0.232959653,0.3845681215,1.05695847867321,55.5411867395431,0.419792694965449,4052,1.21986805,1.146842275,1.30499505
"ul:flag",332,-0.23974313,-0.304208897,-0.174032193,1.05724683028705,53.4014866781062,0.485439289239882,4052,1.2101224,1.13785573,1.268660125
"ul:flower",333,-2.35722,-2.44335929,-2.2805033,1.08641704724616,45.3553376452453,0.618448637316562,4770,1.1343558,1.07941197,1.19126536
"ul:fly (animal)",334,-1.00539835,-1.08310699,-0.9174606125,1.03198990896661,138.109395533454,0.488469601677149,4770,0.9307583,0.8840965085,0.9750407015
"ul:follow",335,2.4647904,2.389407765,2.546970355,1.04493883769531,89.2975395515693,0.193978282329714,4052,1.3020297,1.22430859,1.377706465
"ul:food",336,-3.166265,-3.25579179,-3.069914455,1.04345899008307,64.5505178557322,0.676939203354298,4770,0.947962595,0.8999646005,0.99629575
"ul:foot",337,-2.31140405,-2.393271825,-2.23103889,1.05452608216734,57.228921972491,0.614465408805031,4770,1.1571099,1.090683215,1.209121785
"ul:for",338,2.4755075,2.393996365,2.55102108,1.036320204702,79.4320587586096,0.195705824284304,4052,1.24734,1.17646699,1.31539099
"ul:forest",339,0.336640685,0.2703956835,0.4051712245,1.11643973547096,24.0454789087015,0.417324777887463,4052,1.32138115,1.24929289,1.401918405
"ul:fork",340,-1.3935891,-1.45370556,-1.333203075,1.03513103391521,105.294763534814,0.532494758909853,4770,1.4824464,1.40314561,1.557906895
"ul:forward",341,2.8042682,2.706366865,2.89833561,1.02212659189248,149.909484448936,0.173741362290227,4052,1.1116976,1.04698804,1.184993305
"ul:french fries",342,2.73896245,2.608742125,2.87658099,1.10131502032002,25.8925236620934,0.212734452122409,4052,0.69012651,0.6495715415,0.7337855265
"ul:frog",343,-0.938875405,-1.012233565,-0.8664433675,1.01660337701967,173.197481681719,0.484276729559748,4770,1.0746391,1.02091313,1.12906801
"ul:from",344,1.97251215,1.90471423,2.05778282,1.0706745228633,42.2649628592541,0.236673247778875,4052,1.4047549,1.31983705,1.49889935
"ul:fruit",345,-0.27339549,-0.342468237,-0.190383075,1.11788989114219,21.9319968798873,0.489634748272458,4052,1.23538275,1.169428775,1.29490687
"ul:full",346,1.11234065,1.036268705,1.187458215,1.04131654819096,76.1950573264352,0.331194471865745,4052,1.17673315,1.12112621,1.240192325
"ul:game",347,0.038435612,-0.0427347872,0.117994912,1.04537894454433,71.0986642412113,0.454343534057256,4052,0.98616628,0.938359452,1.036261385
"ul:garage",348,0.68893182,0.620924695,0.7663101815,1.00574920914646,166.122971469246,0.323689727463312,4770,1.0500838,0.9938803085,1.107073235
"ul:garden",349,0.37739304,0.3120295915,0.4439006605,1.01989093345024,347.510138936439,0.352620545073375,4770,1.17177,1.112522365,1.27593592
"ul:gas station",350,2.46311015,2.368514645,2.55881864,1.02488546418659,121.295461431903,0.206317867719645,4052,1.0221069,0.970443676,1.085428995
"ul:giraffe",351,-0.846747265,-0.905143429,-0.780419019,1.02885306708916,331.986816856102,0.474633123689727,4770,1.12477065,1.074048165,1.17946079
"ul:girl",352,-1.2115697,-1.273234465,-1.1416807,1.05229879074111,70.3482257025569,0.513207547169811,4770,1.3172173,1.25743907,1.389646785
"ul:give",353,0.52457597,0.4618078195,0.594491018,1.01124296609606,193.195999751254,0.336687631027254,4770,1.29108905,1.2254771,1.37350961
"ul:glass",354,-1.377664,-1.451617405,-1.329229165,1.070759972223,36.9381726049856,0.531656184486373,4770,1.4121654,1.34711954,1.481243585
"ul:glasses",355,-1.75568615,-1.82176256,-1.68903459,1.01759357795025,241.841105064389,0.565408805031447,4770,1.25984115,1.198231295,1.32379572
"ul:glove",356,1.433726,1.35068919,1.518977395,1.01245468029299,344.904883884197,0.306515301085884,4052,0.9095752,0.86808644,0.962226982
"ul:glue (object)",357,1.39632595,1.328530325,1.4710795,1.05100641813536,50.9427616784851,0.303060217176703,4052,1.06932925,1.014981365,1.127151785
"ul:go",358,0.56908582,0.5000984855,0.639756134,1.17383157054119,16.744516526261,0.332494758909853,4770,1.30086305,1.22323473,1.368375185
"ul:go potty",359,-1.1033236,-1.208661095,-0.9977560835,1.22019778751072,12.6406006875636,0.577739387956565,4052,0.806802495,0.768715589,0.8507341405
"ul:good night",360,-4.08353935,-4.217242735,-3.95465763,1.060581108432,61.123812704313,0.722851153039832,4770,0.684147855,0.648156387,0.719680223
"ul:goose",361,2.421011,2.281783345,2.562777055,1.04310176555739,104.674577664595,0.211740041928721,4770,0.612041665,0.581354849,0.6515492635
"ul:grapes",362,-2.11761865,-2.19967072,-2.03690807,1.03314711209096,110.710650584311,0.688302073050346,4052,1.03374725,0.979370669,1.087895465
"ul:grass",363,-0.67472671,-0.73618082,-0.6176869285,1.04427124130798,77.7348276095745,0.53751233958539,4052,1.38311975,1.311709205,1.457028275
"ul:great grandma",364,1.6471815,1.51465776,1.77306527,1.01112333845371,215.886273595635,0.273165618448637,4770,0.552000135,0.5260750515,0.581492606
"ul:great grandpa",365,3.16913645,3.00262828,3.342374495,1.01603757518572,216.644378299409,0.176729559748428,4770,0.549068875,0.516461157,0.580351014
"ul:green",366,-0.0553211935,-0.12963312,0.0211055432499999,1.01214750106417,265.218220997879,0.463721618953603,4052,0.99442808,0.947847316,1.04478601
"ul:grrr",367,-2.61332855,-2.79474664,-2.431786255,1.01272591447592,373.095229249203,0.571907756813417,4770,0.30977524,0.292952228,0.328658889
"ul:gum",368,1.87755525,1.755252835,1.99964433,1.15925220865816,17.7343578661782,0.282576505429418,4052,0.677981105,0.638531545,0.725060143
"ul:had",369,1.9465943,1.861507395,2.03953059,1.11412468666489,25.2319944960136,0.249506416584403,4052,1.03903955,0.984460951,1.09787268
"ul:hair",370,-2.42583495,-2.51105176,-2.350431405,1.02867637919198,147.062201502069,0.623899371069182,4770,1.1579906,1.098343655,1.21825696
"ul:hamburger",371,1.99505595,1.88418226,2.087546675,1.02105480912725,175.876504658522,0.259871668311945,4052,0.82706897,0.783476168,0.8769947315
"ul:hammer",372,0.34407996,0.266609151,0.419332382,1.10485889224513,27.5750674855268,0.356813417190776,4770,1.03798155,0.993786917,1.089932315
"ul:hand",373,-1.9191202,-1.990968485,-1.84602696,1.1588938553015,17.7811033138352,0.580503144654088,4770,1.3435398,1.270022585,1.415473255
"ul:happy",374,0.49920055,0.435722778,0.558204435,1.02964313564731,454.886691594909,0.338993710691824,4770,1.35185145,1.287843255,1.42804397
