"item","jj","delta_j","delta_j_q5","delta_j_q95","delta_j_rhat","delta_j_ess","emp_prod","n_obs","lambda","lambda_q5","lambda_q95"
"ul:hug",186,-1.43382585,-1.65343856,-1.20269811,1.00063293221404,8230.5078372633,0.412825651302605,499,1.2675541,1.08192981,1.479889035
"ul:hungry",187,-0.400017745,-0.6443724435,-0.1438163865,1.00230145887164,8004.40295213143,0.328657314629259,499,1.1593531,0.994357747,1.351478645
"ul:hurry",188,0.77813745,0.538103407,1.03640181,1.00250062471655,8599.69949433534,0.238476953907816,499,1.3061612,1.10536764,1.546342045
"ul:hurt (description)",189,-0.2520327,-0.48625401,-0.00255773593000006,1.00128798357227,9156.32569709794,0.316633266533066,499,1.1809345,1.01637798,1.37016103
"ul:ice cream",190,-1.13680195,-1.36910881,-0.887347301,1.00381002937111,9904.94892294282,0.38877755511022,499,1.13988205,0.975618241,1.337113585
"ul:in",191,-0.996487885,-1.25609854,-0.739600769,1.00032722249317,9358.40898137718,0.37875751503006,499,1.0402424,0.8940580345,1.208545295
"ul:inside",192,2.1603104,0.419528965,4.485365545,1.00284665677972,6390.45020647049,0,149,1.1049078,0.784645894,1.592592635
"ul:jacket",193,-0.36435084,-0.646071932,-0.084618945,1.00119749406248,9436.5918925811,0.330661322645291,499,0.91809831,0.796879742,1.054661485
"ul:jeans",194,1.10138355,0.7958979625,1.418393095,1.00055086968225,8673.81729994743,0.226452905811623,499,0.876225875,0.750999591,1.01591514
"ul:juice",195,-3.6323379,-3.91468653,-3.34988622,1.00355021676044,9633.68008621315,0.603206412825651,499,0.831464665,0.717655957,0.9530837965
"ul:jump",196,-1.06231135,-1.2774116,-0.84290995,1.000004325551,9074.45069343473,0.380761523046092,499,1.40529545,1.18998827,1.649986865
"ul:key",197,-2.90026745,-3.14849261,-2.644596405,1.00408901507875,9568.98593530133,0.541082164328657,499,1.03791145,0.8966737785,1.20101937
"ul:kick",198,-0.353614895,-0.602685574,-0.0931269177500001,1.00264534795324,8551.58816914395,0.326653306613226,499,1.0610489,0.9133596985,1.23361259
"ul:kiss",199,-2.0925846,-2.34285078,-1.84969972,1.0005188277559,8582.89317868873,0.470941883767535,499,1.0567398,0.914592699,1.22304871
"ul:kitchen",200,-0.26004271,-0.4737611325,-0.0424028462000001,1.00239856626481,8170.54661321196,0.314629258517034,499,1.41513455,1.193466385,1.674682045
"ul:kitty",201,-3.5413792,-3.8660264,-3.230861775,1.00178891143258,9419.4271316484,0.593186372745491,499,0.668840135,0.583306461,0.768838487
"ul:knee",202,-1.2059962,-1.43863284,-0.963095555,1.00014056870487,8688.45876310163,0.394789579158317,499,1.11211025,0.9586712615,1.289790925
"ul:lady",203,1.20159535,0.9089214615,1.50344706,1.00027420307816,8192.20374944105,0.216432865731463,499,0.970137195,0.827828182,1.129674065
"ul:lamb",204,1.0584164,0.698059189,1.45052216,1.00043569917444,7461.41763237163,0.238476953907816,499,0.70556942,0.6079269005,0.8171009485
"ul:lamp",205,1.0357871,0.757381224,1.319076485,1.00001299624069,8622.63152631871,0.226452905811623,499,1.0185141,0.8697399295,1.188435535
"ul:later",206,1.3409866,1.035875155,1.650357,1.00077722855489,7684.18686277812,0.206412825651303,499,1.00762465,0.859901743,1.183362875
"ul:leg",207,-0.683884235,-0.896002927,-0.4710996585,0.999892717772164,8986.39865244734,0.348697394789579,499,1.4695458,1.23910134,1.741525655
"ul:light (object)",208,-2.55244505,-2.804384115,-2.295303415,1.00073923758995,9342.23185692816,0.511022044088176,499,0.959543435,0.8336262105,1.10226242
"ul:lion",209,-1.22120195,-1.46890394,-0.976715239,0.99998776216289,8514.02748487141,0.396793587174349,499,1.0931496,0.944536339,1.26585543
"ul:little (description)",210,0.37489439,0.1554370845,0.589502188,1.0011155594266,8226.6883841801,0.264529058116232,499,1.6629463,1.3781715,2.00763438
"ul:living room",211,1.34219425,1.06994431,1.627175245,1.00067573360682,7486.60957548798,0.204408817635271,499,1.0692487,0.907907923,1.25415515
"ul:look",212,-0.746060135,-1.001896745,-0.4726386505,1.00056319304176,8519.5956520334,0.35871743486974,499,1.00508755,0.8664471465,1.16705055
"ul:love",213,-1.3138716,-1.56843455,-1.050812145,1.00146998639566,7749.24262437565,0.406813627254509,499,0.901379065,0.782019454,1.03107919
"ul:lunch",214,-0.395715315,-0.6428985075,-0.149270678,1.00053035853665,9623.42851161369,0.328657314629259,499,1.145723,0.9822228625,1.33306471
"ul:man",215,0.328527935,0.04568281605,0.608913808,1.00375005670212,7076.79825117348,0.276553106212425,499,0.984945395,0.846084301,1.14454566
"ul:meat",216,0.19018425,-0.0828735812,0.469309445,0.999575631071778,8889.54768254131,0.286573146292585,499,0.993410315,0.856933978,1.155315465
"ul:medicine",217,-0.728336225,-0.961967856,-0.489506512,1.00106998452231,9670.84357015861,0.354709418837675,499,1.1847699,1.0179913,1.37906996
"ul:meow",218,-4.516744,-4.851041235,-4.198025515,1.00068154848312,9477.24304501325,0.671342685370741,499,0.69242524,0.5949112845,0.7990247525
"ul:milk",219,-3.2579182,-3.52203156,-2.988155295,1.00477966296541,10326.9373973417,0.571142284569138,499,0.84901452,0.738568057,0.9743584285
"ul:mommy",220,-8.18525025,-8.848698755,-7.65219246,1.00063182067626,4530.95422925054,0.877755511022044,499,0.591098665,0.499021407,0.695551134
"ul:money",221,-0.779442795,-1.01579026,-0.543302699,1.00238704522505,9063.51020884915,0.35871743486974,499,1.19758465,1.025177005,1.40067797
"ul:monkey",222,-1.70523255,-1.93439962,-1.469140415,1.00155629076521,8817.20258837366,0.43687374749499,499,1.1700296,1.003913135,1.35979281
"ul:moo",223,-4.8555549,-5.230727155,-4.502140065,1.00060872334152,6777.69530431127,0.691382765531062,499,0.610771775,0.526453812,0.7025653805
"ul:moon",224,-2.23125675,-2.515519105,-1.95782145,1.00175848764883,9150.70110441866,0.48496993987976,499,0.81894586,0.7140154565,0.9351768165
"ul:more",225,-2.7514677,-3.05652513,-2.442944235,1.0000032834663,7878.49570716532,0.529058116232465,499,0.680218225,0.590388844,0.775531546
"ul:morning",226,0.609764465,0.354446391,0.869155412,1.00236418912945,8048.78650106168,0.25250501002004,499,1.1786886,1.001233555,1.38393861
"ul:motorcycle",227,0.293786585,0.00540161283000001,0.592977526,0.999553325091394,9438.60743135955,0.282565130260521,499,0.869472425,0.753274356,1.00494332
"ul:mouse",228,-0.72594275,-0.985889757,-0.445619003,1.00027837347484,7993.6441778302,0.356713426853707,499,1.0465329,0.899777977,1.21747331
"ul:mouth",229,-2.28112555,-2.52523311,-2.045880655,1.00058119018011,10299.0699039887,0.486973947895792,499,1.08746245,0.936619628,1.26159985
"ul:nap",230,-1.38086215,-1.607014515,-1.15600827,1.00104490472695,8790.44460075312,0.408817635270541,499,1.23973645,1.06038016,1.440291015
"ul:naughty",231,3.4089883,2.912470845,3.998516795,1.00048568694114,5909.03090707193,0.120240480961924,499,0.61252991,0.517392721,0.721556342
"ul:necklace",232,-0.161126295,-0.4089054355,0.0846384295999998,0.999722241844074,9486.61206837766,0.31062124248497,499,1.13764305,0.968314632,1.33030355
"ul:nice",233,0.0642757005,-0.2086697045,0.3497088,1.00091939589454,8965.50056821751,0.296593186372746,499,0.96807987,0.835745703,1.121582345
"ul:night",234,-0.47840466,-0.717688919,-0.2338463205,1.00097979229427,7473.25196554186,0.334669338677355,499,1.18222225,1.00469994,1.380758535
"ul:no",235,-5.2229264,-5.561054155,-4.910104875,1.00021026537297,8401.66370122086,0.729458917835671,499,0.777939645,0.6660329505,0.913200281
"ul:none",236,2.9784489,2.53737784,3.45869308,1.00119230638332,6843.38128645796,0.132264529058116,499,0.684374495,0.579751769,0.811205639
"ul:nose",237,-3.6230876,-3.889431695,-3.35604583,1.00205176354122,9356.29909611184,0.603206412825651,499,0.891379265,0.7763512065,1.02507028
"ul:not",238,1.101573,0.844709816,1.37772838,1.0020164550234,10007.444993759,0.218436873747495,499,1.1667704,0.9870299415,1.37252029
"ul:now",239,0.15742378,-0.11840818,0.4500980695,1.00015460158132,8016.5998417955,0.290581162324649,499,0.93342414,0.8017491785,1.08445761
"ul:off",240,-1.82133875,-2.08617466,-1.547798775,0.999555615321611,9031.58926968561,0.448897795591182,499,0.930017395,0.808144833,1.06307391
"ul:old",241,1.90576385,1.608078865,2.22268362,1.00218939505332,7625.71363562635,0.170340681362725,499,1.04917285,0.8823916735,1.243354725
"ul:on",242,-1.8298209,-2.084774935,-1.573765165,1.00487547058932,9929.40315704907,0.448897795591182,499,0.98130507,0.8486871615,1.134318105
"ul:open (action)",243,-1.5190195,-1.754976945,-1.283203585,1.00425860172915,9819.97115535829,0.420841683366733,499,1.1871288,1.01578634,1.37645004
"ul:orange (food)",244,-0.83996452,-1.06666879,-0.6100581725,0.999911650193589,7761.95988993838,0.362725450901804,499,1.29345935,1.10541492,1.511030045
"ul:other",245,2.19034525,1.8674428,2.54245008,0.999758600202051,6753.79827305006,0.156312625250501,499,0.962653395,0.810656055,1.135346875
"ul:ouch",246,-3.8059154,-4.12266955,-3.50179925,1.00063885698229,9749.08021493702,0.615230460921844,499,0.68590813,0.5979176245,0.785033589
"ul:out",247,-1.54916455,-1.814939745,-1.27313831,1.00088471521612,7104.82664228361,0.42685370741483,499,0.895726215,0.7821593695,1.028823415
"ul:outside",248,-2.6938561,-2.941013195,-2.440019315,1.00340631437724,9373.28962127668,0.523046092184369,499,0.933696935,0.810273408,1.06773414
"ul:oven",249,0.48503412,0.229682475,0.7490889295,0.999708467356566,8232.44515694535,0.260521042084168,499,1.22577585,1.04056656,1.446859495
"ul:owie",250,-2.70421735,-3.01366333,-2.39880166,0.999582433115073,9546.10528721583,0.525050100200401,499,0.671110885,0.5874568055,0.7631791425
"ul:owl",251,-0.869283955,-1.143906145,-0.5969600805,1.001060662999,9245.98485032459,0.370741482965932,499,0.90507784,0.78758026,1.03442905
"ul:pajamas",252,-0.799568425,-1.011728315,-0.595674211,1.0005320271691,7425.40800904643,0.35871743486974,499,1.40541065,1.18528472,1.66461229
"ul:pants",253,-1.08410125,-1.323222705,-0.83031699,1.00232060568958,8148.62761958288,0.384769539078156,499,1.1233042,0.9657851405,1.30877817
"ul:paper",254,-1.23452165,-1.440383575,-1.028194445,1.00092898969193,9269.96964347266,0.394789579158317,499,1.52553135,1.289953085,1.8014951
"ul:park",255,-0.877447345,-1.156503595,-0.5982594795,1.00194298939437,9259.00608848372,0.372745490981964,499,0.85395543,0.7392949335,0.978901258
"ul:party",256,0.29874887,0.07093087055,0.5330035195,1.00057492709828,8027.34476824657,0.272545090180361,499,1.37269265,1.150346175,1.64814785
"ul:pattycake",257,-0.243671475,-0.5163698555,0.0480192636499999,1.00195927760947,7629.31530933118,0.322645290581162,499,0.86090984,0.7425822825,0.9948191735
"ul:peas",258,-0.746125155,-1.02639302,-0.4607196955,0.999751365224432,7326.63052218237,0.360721442885772,499,0.911752105,0.7947949005,1.05047896
"ul:peekaboo",259,-2.9917036,-3.27645538,-2.70914106,1.00256980386106,10069.1259003782,0.549098196392786,499,0.817170115,0.711430966,0.9394739625
"ul:pen",260,-0.68545652,-0.950030626,-0.397404973,1.00134368774864,8992.79450016269,0.354709418837675,499,0.949075485,0.821722,1.09223649
"ul:penguin",261,1.02080385,0.728776903,1.337114665,1.00074383050284,8498.79414118807,0.228456913827655,499,0.96591497,0.826244003,1.122673405
"ul:penny",262,0.96173282,0.6879549585,1.25129325,1.0009515302349,9075.34256178258,0.230460921843687,499,1.04214115,0.8930420705,1.216993915
"ul:people",263,0.8542987,0.5747811445,1.162053575,1.00034349257044,7213.27333731961,0.238476953907816,499,1.01851565,0.8641435365,1.184747795
"ul:person",264,3.7325245,3.29633643,4.253205475,1.0018977561896,5904.05729724301,0.0901803607214429,499,0.80998436,0.676587828,0.97110859
"ul:picture",265,-0.532742955,-0.7487972555,-0.3095226205,1.0034027204367,8470.61666333326,0.336673346693387,499,1.3697189,1.164718645,1.62008776
"ul:pig",266,-2.0091359,-2.231776875,-1.78776174,1.00140308803845,9141.69616095731,0.462925851703407,499,1.1832167,1.016893845,1.37994277
"ul:pillow",267,-1.14261785,-1.343340375,-0.933524301,0.999517971082117,9886.55888337794,0.386773547094188,499,1.5225052,1.282106835,1.799535785
"ul:pizza",268,-1.7514253,-1.97815495,-1.51484705,1.00118903895221,8891.60592295334,0.440881763527054,499,1.14525625,0.980497714,1.3378561
"ul:plant",269,0.56332142,0.301949665,0.830847281,1.00288776838357,7790.06325785687,0.256513026052104,499,1.15828575,0.9851476735,1.35883031
"ul:plate",270,-0.72846646,-0.9519366245,-0.499766615,0.999918715879933,8683.59564785245,0.352705410821643,499,1.43159055,1.21468223,1.68367244
"ul:play",271,-1.1485613,-1.37866946,-0.9219025335,1.00056130534748,9071.83279831952,0.38877755511022,499,1.32824495,1.134160145,1.55305888
"ul:play pen",272,3.83865385,3.36097751,4.361435125,1.00013420040626,5289.0088357276,0.0881763527054108,499,0.77499041,0.6414162885,0.9283368775
"ul:please",273,-2.9720536,-3.217701615,-2.72324826,1.0003442134862,10138.7245650761,0.547094188376753,499,1.0045742,0.868934853,1.155900825
"ul:pony",274,1.46415625,1.107725015,1.84082376,1.00140102010334,7595.01604298289,0.208416833667335,499,0.77141449,0.6596783775,0.8859966845
"ul:pool",275,-0.262196165,-0.505068295,-0.009105781155,0.9997349082986,7486.95054479668,0.318637274549098,499,1.1080352,0.9549397735,1.284555975
"ul:potty",276,-1.8515147,-2.0771249,-1.614348635,1.00010759275121,8702.32172298264,0.448897795591182,499,1.224439,1.05957159,1.41694126
"ul:pretty",277,-0.667383715,-0.927323726,-0.409968818,1.0007056756801,8948.69459852633,0.352705410821643,499,1.0233809,0.8843795515,1.183696275
"ul:pull",278,0.392310655,0.1263902265,0.657790057,1.00084140943625,9312.42802144774,0.270541082164329,499,1.0481275,0.8965965285,1.218949485
"ul:puppy",279,-2.2281946,-2.517787955,-1.932803485,1.00034181908985,9027.29866775477,0.48496993987976,499,0.76301428,0.6654699775,0.871344119
"ul:purse",280,-0.39065106,-0.6442377695,-0.1336787575,1.00187116999042,8163.93899057154,0.328657314629259,499,1.12925245,0.9639701735,1.323204045
"ul:push",281,-0.1665132,-0.393326967,0.07691906025,1.00197271137852,9843.59413438512,0.308617234468938,499,1.2841663,1.085834025,1.522269745
"ul:put",282,0.72142756,0.4795579435,0.972686711,0.999916893040207,9240.49760917474,0.24248496993988,499,1.3167762,1.11190361,1.56173908
"ul:quack quack",283,-3.5410411,-3.86452093,-3.229981885,1.0013109607748,9073.69679116108,0.593186372745491,499,0.665875355,0.5770964265,0.761320245
"ul:radio",284,1.32827185,1.06158676,1.61233156,1.0020793372521,8173.88904001172,0.204408817635271,499,1.1160966,0.9461909935,1.320216045
"ul:rain",285,-1.3349946,-1.56544199,-1.09487657,1.00070686834339,9074.88696080424,0.404809619238477,499,1.2355017,1.05699961,1.43362735
"ul:raisin",286,-0.41815909,-0.6739177345,-0.1452065265,1.00078344081568,7699.13187689624,0.332665330661323,499,1.0039118,0.866039718,1.15611942
"ul:read",287,-1.1394184,-1.345562325,-0.9185864125,0.999521316754041,8403.03535226242,0.386773547094188,499,1.45201365,1.227229305,1.713273975
"ul:red",288,-0.572751245,-0.826578931,-0.3022360455,1.00084057443115,9339.41792494805,0.344689378757515,499,1.03061015,0.895673948,1.1903236
"ul:refrigerator",289,0.197470505,-0.0336782542,0.4268620675,0.999795640210867,9306.13279341231,0.278557114228457,499,1.5032555,1.26490375,1.779472555
"ul:ride",290,-0.26396276,-0.487617943,-0.0456461711000001,1.00222041366657,10703.0885696997,0.314629258517034,499,1.4962085,1.25434706,1.774897445
"ul:rock (object)",291,-1.28487015,-1.50432515,-1.059874965,1.00021308033824,9207.16366650465,0.400801603206413,499,1.21550445,1.041596255,1.41477684
"ul:rocking chair",292,0.407035635,0.129986197,0.712208566,1.00096700149437,9102.38148918203,0.272545090180361,499,0.93014758,0.7972865385,1.07599313
"ul:run",293,-0.50487453,-0.7030671935,-0.296726262,0.999784317685578,8396.1765587179,0.332665330661323,499,1.66511285,1.388987,1.98254261
"ul:same",294,3.13063965,2.717488915,3.619764,1.00183820228891,5444.34871238873,0.118236472945892,499,0.767967265,0.6443838055,0.9096572415
"ul:say",295,0.837254965,0.5971443855,1.092336185,1.00271874215989,7963.67747931511,0.234468937875752,499,1.3006097,1.098770785,1.53963471
"ul:scared",296,0.839890105,0.588536063,1.088712895,1.00066116415182,9279.49198502601,0.234468937875752,499,1.30353325,1.103081365,1.536791535
"ul:school",297,-0.882323915,-1.13038704,-0.63073922,1.00138937557778,9274.2132491288,0.3687374749499,499,1.08216915,0.93033361,1.25499789
"ul:scissors",298,0.4605872,0.205460356,0.723969054,1.00112013458231,8229.64701156399,0.2625250501002,499,1.2044521,1.019679265,1.417011625
"ul:see",299,-0.7706215,-1.041443675,-0.478770384,0.99963943015642,8418.67730652526,0.362725450901804,499,0.901297805,0.7828255815,1.041246245
"ul:sheep",300,-0.784447425,-1.051689865,-0.508237033,0.999849239940598,8026.61065945851,0.362725450901804,499,0.94849694,0.816972393,1.096748215
"ul:shh",301,-2.8974072,-3.171264705,-2.61327788,1.00218401143617,10617.1888362723,0.541082164328657,499,0.7888979,0.688490822,0.900938196
"ul:shirt",302,-1.5950585,-1.83149745,-1.355230855,1.00114615723413,8369.88386663312,0.42685370741483,499,1.23696765,1.0596734,1.440030115
"ul:shoe",303,-4.36145955,-4.61453516,-4.109237785,1.0002990064214,8155.2359762552,0.667334669338677,499,1.02438585,0.881058612,1.18782317
"ul:shorts",304,-0.222911395,-0.455939099,0.0328406671999999,1.00044430944939,9166.31154464497,0.314629258517034,499,1.1536972,0.98638586,1.352200805
"ul:shovel",305,0.539326965,0.29794079,0.78865425,1.00101875298249,8332.69171302531,0.256513026052104,499,1.2223826,1.0366376,1.4361863
"ul:show",306,1.18364515,0.909719448,1.474911185,1.00139817159135,8611.65555440763,0.214428857715431,499,1.09343345,0.9283865695,1.28910712
"ul:sick",307,0.56595427,0.3184024855,0.823779786999999,1.00063772695056,7644.74776490608,0.254509018036072,499,1.2513151,1.05587661,1.471066755
"ul:sing",308,-0.361759385,-0.5801108475,-0.129980015,1.00314213709269,9469.80562800774,0.322645290581162,499,1.45320265,1.21514521,1.725430995
"ul:sink",309,0.246526255,0.00310083097000001,0.4862260895,1.00103561890966,8888.37011457795,0.278557114228457,499,1.20362025,1.02600255,1.406003455
"ul:sister",310,0.4594113,0.0197214034,0.9053651395,1.00071582042531,6258.65290690484,0.298597194388778,499,0.495574485,0.4285092955,0.5660253955
"ul:sky",311,-0.40065207,-0.669022179,-0.113754329,1.0007307877048,8446.79998201188,0.332665330661323,499,0.942035625,0.814478039,1.086629265
"ul:sleep",312,-0.95840436,-1.17807152,-0.727461292,1.00222772919342,9441.71435768173,0.372745490981964,499,1.2820607,1.09151756,1.50941814
"ul:sleepy",313,-0.00928125165,-0.2525458715,0.250361224499999,1.00174821006018,9608.83702572256,0.298597194388778,499,1.15039275,0.9814442225,1.34968807
"ul:slide (object)",314,-1.1369145,-1.341974305,-0.9238687505,1.00029663040349,10125.4014287827,0.386773547094188,499,1.45195295,1.224356975,1.718517285
"ul:smile",315,0.75660442,0.4917796905,1.026905845,1.00059021537891,8579.14981906961,0.24248496993988,499,1.14686875,0.9737497405,1.35373304
"ul:snow",316,0.11381422,-0.19235065,0.440212398,1.00198267132957,6890.97457250573,0.298597194388778,499,0.79087025,0.6928752195,0.907885674
"ul:soap",317,-1.32468045,-1.56241857,-1.081651935,1.00157909319302,8863.5147066967,0.404809619238477,499,1.1154599,0.959242604,1.293910885
"ul:sock",318,-3.1510076,-3.4224456,-2.890158025,1.00073922892383,9572.95492042639,0.56312625250501,499,0.937019715,0.8172271635,1.07795631
"ul:soft",319,-0.084042909,-0.348988697,0.18968029,1.00150255652846,8159.09005993647,0.306613226452906,499,1.0059817,0.8682061375,1.15890252
"ul:some",320,0.27933556,-0.0122631388,0.58218735,1.00067173608226,7679.92915026624,0.282565130260521,499,0.908198625,0.779999672,1.05365237
"ul:splash",321,-0.20403888,-0.440105846,0.04520493,1.00029311447448,8699.46004903905,0.312625250501002,499,1.1955627,1.017847785,1.40135623
"ul:spoon",322,-2.34876635,-2.59164673,-2.103951275,1.00126163883077,9394.17657320652,0.492985971943888,499,1.0442838,0.905799458,1.20614446
"ul:squirrel",323,-0.25212783,-0.5127392795,0.0149952539999999,1.00124375562734,8194.53719475926,0.32064128256513,499,0.97525666,0.8377687385,1.1323233
"ul:stairs",324,-0.5435267,-0.7877518315,-0.299837053,1.0014229250966,8575.37208756704,0.342685370741483,499,1.02229685,0.88123688,1.186196485
"ul:star",325,-1.4754894,-1.727791945,-1.214768525,1.00016371989278,9770.14374516802,0.418837675350701,499,0.98011197,0.8467222295,1.12907822
"ul:stop",326,-1.0264601,-1.275598415,-0.7640315525,0.999546747625838,7942.16860659734,0.380761523046092,499,1.05019725,0.9006611365,1.21776982
"ul:store",327,-0.840723075,-1.069435405,-0.6145700265,1.00269933253214,9534.01683740409,0.362725450901804,499,1.28427685,1.09493411,1.51485974
"ul:stove",328,1.53724435,1.24298571,1.85466681,1.00108067029177,8670.7257436628,0.19438877755511,499,0.99750719,0.837109843,1.173431635
"ul:stroller",329,-0.536449675,-0.7777941975,-0.2909763325,1.00028497827697,9778.7297602297,0.338677354709419,499,1.2435359,1.062235005,1.45618809
"ul:sun",330,-1.23872625,-1.46505676,-1.001965565,1.00024750670515,8682.41623248601,0.396793587174349,499,1.23572575,1.0569637,1.44469018
"ul:sweater",331,1.13330535,0.8405271625,1.43804117,1.00041986348961,8396.19996381198,0.220440881763527,499,0.993049025,0.847304758,1.15520181
"ul:swim",332,-0.20509833,-0.428542709,0.0215859918,1.00044820358588,8077.38858204193,0.31062124248497,499,1.3883161,1.170994065,1.64153962
"ul:swing (action)",333,-1.1092883,-1.353061665,-0.865656501,1.00310673185637,10872.5608052087,0.386773547094188,499,1.13052305,0.967876943,1.317627705
"ul:swing (object)",334,-1.6593003,-1.88716763,-1.42426564,1.00132476618595,9002.67341666336,0.432865731462926,499,1.1131515,0.956150026,1.284929545
"ul:table",335,-0.733800815,-0.9670789495,-0.491830904,1.00291316396193,7766.19939014352,0.354709418837675,499,1.2274683,1.04771621,1.42198376
"ul:take",336,0.93919174,0.6955767905,1.208216385,1.00210009580053,9703.67673859194,0.228456913827655,499,1.22109345,1.03581652,1.440603315
"ul:teacher",337,1.3708184,1.094649465,1.667583965,0.999829662785293,8023.71498279565,0.202404809619238,499,1.08543295,0.915952512,1.2778522
"ul:teddybear",338,-1.06812295,-1.37188629,-0.759167577,1.00099926075957,7509.44882260603,0.390781563126253,499,0.762603695,0.662579251,0.87492543
"ul:telephone",339,-1.82176205,-2.054139965,-1.57890955,1.00134240317713,7813.68931494764,0.44689378757515,499,1.13992465,0.9853573035,1.31347113
"ul:thank you",340,-3.50373195,-3.81041389,-3.209124705,1.00069397898376,8567.94174274548,0.591182364729459,499,0.724660835,0.6312861405,0.8327588385
"ul:that",341,-0.65685214,-0.9903158375,-0.3098853115,1.0015031262784,7559.0905698262,0.364729458917836,499,0.622601,0.5417021395,0.71194922
"ul:there",342,0.0305847385,-0.265564019,0.331863565,1.00030682890128,7835.64321021573,0.30060120240481,499,0.9133377,0.7874288075,1.05938879
"ul:thirsty",343,0.0853305125,-0.1578897125,0.3445949845,1.00177693129417,7282.01778478451,0.290581162324649,499,1.17560585,0.9996676195,1.376631225
"ul:this",344,-0.421097245,-0.7583350685,-0.0642910315500001,1.0009834927024,7750.7409997827,0.344689378757515,499,0.663979565,0.578302593,0.758348592
"ul:throw",345,-0.404093035,-0.6254893,-0.1624138545,1.00054153456329,7591.45138962593,0.326653306613226,499,1.3382248,1.137493955,1.57384079
"ul:tickle",346,-1.23341105,-1.5525511,-0.8962219785,1.00199513600828,8132.81187668336,0.404809619238477,499,0.72395084,0.628438814,0.8300504855
"ul:tiger",347,-0.89579495,-1.14523957,-0.642346213,1.00144049024861,8843.76223689515,0.370741482965932,499,1.04645605,0.8991872085,1.21209642
"ul:tired",348,0.506183635,0.2620591585,0.758235098,1.00157985153978,8237.32379132631,0.258517034068136,499,1.2446917,1.051700265,1.467678445
"ul:toast",349,-0.594040655,-0.8690848045,-0.310271176,1.00013174754517,8271.90488681958,0.348697394789579,499,0.922215395,0.7960205065,1.06114117
"ul:today",350,1.73053815,1.461301025,2.027639315,1.00125598312937,10153.4417193733,0.178356713426854,499,1.1571549,0.969162194,1.37859542
"ul:toe",351,-1.93976225,-2.168879045,-1.70888358,1.00218897575421,9273.22029865698,0.456913827655311,499,1.1917282,1.01963544,1.38237747
"ul:tomorrow",352,1.93945445,1.62883154,2.27832337,1.00080095169739,7838.88455333493,0.170340681362725,499,0.978947855,0.824832266,1.15536605
"ul:tongue",353,-0.35772964,-0.5930272935,-0.118966006,1.00076934071919,9049.02977163811,0.324649298597194,499,1.21390975,1.041813205,1.417349805
"ul:tonight",354,2.60858965,2.29166987,2.98901577,1.00013667800904,8274.99930636376,0.132264529058116,499,0.996119525,0.8277912185,1.18643816
"ul:tooth",355,-2.08682465,-2.33678283,-1.8283685,1.00189317995872,7891.21583984783,0.470941883767535,499,0.964464865,0.840643266,1.10281733
"ul:toothbrush",356,-1.65794325,-1.91565371,-1.40511639,1.00058060049169,9231.43425922336,0.434869739478958,499,0.997664785,0.8635412675,1.143812855
"ul:touch",357,-0.010342494,-0.2521334705,0.238944118,1.00074193214067,8865.77174977903,0.298597194388778,499,1.1557566,0.9825769395,1.360381215
"ul:towel",358,-0.711005685,-0.9324497055,-0.476855942,1.00071559209206,8705.25198951254,0.352705410821643,499,1.2297677,1.054195315,1.43260371
"ul:toy (object)",359,-1.72098985,-1.963978475,-1.48843534,1.00522612372252,9863.55383125111,0.438877755511022,499,1.12079885,0.960349628,1.29814998
"ul:train",360,-1.7660755,-2.00798758,-1.518871305,1.00163207298349,9649.75352568212,0.442885771543086,499,1.0454004,0.901158108,1.205400355
"ul:tree",361,-2.23603235,-2.46633885,-2.005919355,1.0011309241206,9664.72075357228,0.482965931863727,499,1.11969765,0.972327715,1.297387995
"ul:truck",362,-3.0862026,-3.35687697,-2.804364375,1.00040835139481,9444.43615478467,0.557114228456914,499,0.87527746,0.7634053475,1.00167102
"ul:tummy",363,-1.7645117,-2.00350829,-1.53284481,1.00174109862506,9018.76611293493,0.442885771543086,499,1.10365485,0.9511251565,1.27026294
"ul:turkey",364,0.619554195,0.3299738895,0.9233973165,1.00074794077148,7962.13563692207,0.256513026052104,499,0.95862811,0.824357223,1.10921983
"ul:turtle",365,-1.2075301,-1.455229145,-0.9709925775,1.00034918828146,9381.08875954835,0.394789579158317,499,1.1579541,0.9905198175,1.35304954
"ul:tv",366,-1.63898245,-1.90637869,-1.37062913,1.00296978987071,10665.8143373188,0.432865731462926,499,1.00995425,0.871001541,1.166346665
"ul:uh oh",367,-6.51172885,-6.99212728,-6.07617719,1.0017128246473,6962.91921957836,0.793587174348697,499,0.564606145,0.483521824,0.6548353
"ul:uncle",368,0.27271047,-0.0358624499,0.5912390915,1.00062150821443,7618.79449726176,0.286573146292585,499,0.809433455,0.7016467945,0.93003434
"ul:under",369,0.76167277,0.490811879,1.038978435,1.0018043829115,6002.50330218837,0.24248496993988,499,1.1280744,0.954050162,1.31608578
"ul:up",370,-3.0463353,-3.3489211,-2.745359805,1.00138763533772,9685.7793373263,0.55310621242485,499,0.693720885,0.6074154015,0.7896016255
"ul:vacuum",371,-0.455283855,-0.7070101375,-0.195461849,1.00321133293876,8733.29048646617,0.334669338677355,499,1.04984795,0.9021478845,1.213283005
"ul:vroom",372,-3.56491945,-3.98919921,-3.15830286,1.00088263771221,6498.21772459355,0.585170340681363,499,0.445548825,0.3874561585,0.50962609
