"item","jj","delta_j","delta_j_q5","delta_j_q95","delta_j_rhat","delta_j_ess","emp_prod","n_obs","lambda","lambda_q5","lambda_q95"
"ul:comb (object)",183,1.9451821,1.22026544,2.74993743,1.00168052504799,4978.7062487888,0.0657439446366782,289,0.956275865,0.7179800405,1.299549815
"ul:come",184,0.025049141,-0.522619053,0.664844346499999,1.00131565132142,4555.01049154797,0.107266435986159,289,1.08893925,0.8224153465,1.44604957
"ul:cow",185,-0.90598081,-1.4752833,-0.2753967425,1.00218046848928,4375.76794323049,0.141868512110727,289,0.890939245,0.6948491885,1.133304075
"ul:crab",186,-0.822237245,-1.263311855,-0.3138415175,1.00077424455899,5030.54271859107,0.1280276816609,289,1.3743155,1.023320365,1.886793105
"ul:crocodile",187,-0.0893902645,-0.648537206,0.536198208999999,1.00233720535659,4688.85626717708,0.110726643598616,289,1.0697962,0.8126039895,1.419145565
"ul:crow",188,-0.588237675,-1.149962255,0.0405110929999999,1.00103242106768,4528.92320855109,0.1280276816609,289,0.971596705,0.7463775225,1.25666849
"ul:cry",189,0.509920095,-0.081891246,1.155473315,1.00118221278607,6385.89987032154,0.0934256055363322,289,1.19281535,0.8797722895,1.62452633
"ul:cup",190,-1.2231751,-1.664667605,-0.6931474055,0.999915601185501,4966.26282786829,0.141868512110727,289,1.3184258,0.9859457245,1.78209003
"ul:curtain",191,0.939277155,0.3573807065,1.581615725,1.00307849259971,5007.8828346434,0.0830449826989619,289,1.25326725,0.9042765795,1.76312082
"ul:cute",192,-0.960881615,-1.51469527,-0.342866081,1.00124356944871,5296.60297653896,0.141868512110727,289,0.931414925,0.7234714945,1.181613715
"ul:dark",193,0.322272165,-0.2650303735,0.993058518,1.00093248258776,4469.79697570569,0.100346020761246,289,1.03158365,0.7794115815,1.37116544
"ul:daytime",194,2.6761862,1.915069835,3.500569815,1.00059081309007,5024.05894696035,0.0519031141868512,289,1.0961601,0.770962049,1.56123891
"ul:diaper",195,-1.13062315,-1.53884292,-0.640590764500001,1.00083109981442,5081.13294982789,0.134948096885813,289,1.6473933,1.18902425,2.33291496
"ul:dirty",196,1.51408325,0.862133978,2.24317762,1.00332013725403,4634.55216773052,0.0726643598615917,289,1.0917624,0.7951082395,1.528554155
"ul:dish",197,0.14484907,-0.3637373615,0.6893387025,1.00156608323853,4985.80701304619,0.100346020761246,289,1.49828025,1.05978688,2.11719427
"ul:dislike",198,1.52744645,0.866496631,2.278524775,1.00270685073934,5068.03134602274,0.0726643598615917,289,1.0339241,0.7674632975,1.41061623
"ul:dog",199,-2.63604805,-3.151484825,-2.041617245,1.0000942060413,5076.15535043012,0.235294117647059,289,0.670033895,0.537812532,0.8181893775
"ul:doll",200,0.97660384,0.3786195215,1.64342441,1.00104437689325,4928.31849145144,0.0830449826989619,289,1.1672861,0.847339234,1.61349804
"ul:don't",201,-1.4796027,-1.983150845,-0.892003243,1.00050906109367,4893.73729554457,0.162629757785467,289,0.91042736,0.7161135335,1.162554235
"ul:door",202,-0.0188403975,-0.5545639965,0.590606565,1.00012120207956,4877.19408881625,0.107266435986159,289,1.17007025,0.8874259885,1.5766607
"ul:drawer",203,3.49699875,2.67202954,4.484013925,1.00150007691623,5305.47339188748,0.041522491349481,289,0.85476708,0.6340280145,1.17304193
"ul:drink (action)",204,-1.05567805,-1.505688175,-0.538540479,0.999775758978555,4913.96179871029,0.134948096885813,289,1.42147775,1.041183745,1.945881975
"ul:driver",205,2.27369615,1.57497172,3.084830305,1.00237985639966,4874.88814274933,0.0588235294117647,289,1.04244555,0.756743358,1.4548763
"ul:duck",206,0.350210425,-0.3317618465,1.143092135,1.00094891243594,4166.58846117187,0.107266435986159,289,0.776099035,0.602185412,0.9807567715
"ul:ear",207,-1.72062755,-2.14672331,-1.19718455,1.00061349461585,4253.6731480005,0.162629757785467,289,1.21402755,0.929746099,1.58260362
"ul:eat",208,-1.15451475,-1.628361225,-0.621561598,1.00062764480071,5270.58859351649,0.141868512110727,289,1.184945,0.9074110775,1.553839605
"ul:egg",209,-0.56397494,-1.06035786,-0.0146549033500001,1.00104233764007,4766.3489705888,0.121107266435986,289,1.28078495,0.951298428,1.730654935
"ul:elephant",210,-2.37354955,-2.791538045,-1.87995206,1.00215852653419,5167.94691391384,0.197231833910035,289,1.0634722,0.833748779,1.352717575
"ul:empty",211,0.873690205,0.207309332,1.642050625,1.00026060893658,5160.71088511071,0.0899653979238754,289,0.87177298,0.666853034,1.142371795
"ul:enter",212,0.77859447,0.202141606,1.409432605,1.00149426396649,4620.61683539352,0.0865051903114187,289,1.30536785,0.9474101535,1.839213105
"ul:everyone",213,0.0750560995,-0.456468262,0.6870246475,1.00280989028363,5127.35956035677,0.103806228373702,289,1.2326589,0.9085645475,1.66584943
"ul:eye",214,-2.4665473,-2.809076915,-2.075928885,1.00088638320817,4453.27543982576,0.190311418685121,289,1.5994706,1.182292615,2.207253735
"ul:face",215,-0.24511122,-0.739849624,0.3061532205,1.00116008766445,5179.82772981942,0.110726643598616,289,1.4187093,1.032063405,1.93998771
"ul:fan",216,1.5782221,0.8297475905,2.433590765,1.00007191304316,4716.04836654395,0.0761245674740484,289,0.80833498,0.6181629885,1.057294815
"ul:fast",217,1.24428385,0.676275089,1.893836345,1.00020301944154,5364.91286616547,0.0761245674740484,289,1.3490784,0.9434081535,1.936350625
"ul:finger",218,0.95748939,0.2989307835,1.69459459,0.999979547863386,4644.3525188537,0.0865051903114187,289,0.94698478,0.719307733,1.26027169
"ul:fish (animal)",219,-1.56688465,-1.992206705,-1.048580755,0.999897353883316,5082.97497674137,0.155709342560554,289,1.2547928,0.9491452125,1.645303715
"ul:flower",220,-1.5153618,-1.910670745,-1.069619645,1.000614462451,5515.55028936502,0.14878892733564,289,1.62176265,1.203268735,2.222946375
"ul:fork",221,-0.482054795,-0.9543951545,0.0792416666999996,1.00054385721311,4769.37459981417,0.117647058823529,289,1.3439115,1.0024445,1.83786358
"ul:friend",222,1.2430174,0.6524233575,1.86477375,0.999934863894656,4882.66340727071,0.0761245674740484,289,1.344852,0.957098977,1.948439655
"ul:frog",223,-1.63650725,-2.0627223,-1.138742835,0.999979055342482,4622.23908110871,0.15916955017301,289,1.2300902,0.944132808,1.613074015
"ul:full",224,-1.56313725,-2.063421485,-0.9830793455,1.00018112501243,4547.95745576737,0.162629757785467,289,0.993623085,0.773593418,1.26958183
"ul:garden",225,2.6337436,1.903883175,3.398803925,1.00229273231978,5959.07633370264,0.0519031141868512,289,1.2073518,0.856950473,1.75216209
"ul:get off",226,0.35653473,-0.1854696005,0.961740452,1.00060395763426,4959.26777843648,0.0968858131487889,289,1.2267984,0.8927460255,1.695654085
"ul:get on",227,0.0799106595,-0.472867724,0.680817212,1.0022300876632,5201.93933777109,0.103806228373702,289,1.249048,0.9245184775,1.712277115
"ul:get out",228,0.798005265,0.00542200877500002,1.702449695,1.00210226270208,4830.96720796608,0.103806228373702,289,0.619800765,0.4925456655,0.779993989
"ul:get up",229,-0.749624345,-1.22542553,-0.2166680835,0.999783244504135,4777.44881434105,0.1280276816609,289,1.20247535,0.9195547875,1.57397828
"ul:giraffe",230,-1.6061646,-2.03982288,-1.11630089,1.00442454757435,4771.73782831853,0.155709342560554,289,1.3490209,1.011275245,1.80582724
"ul:give me",231,-2.19538705,-2.692433355,-1.639266735,1.00115544848415,4502.10837796984,0.197231833910035,289,0.87755599,0.6938141135,1.10451111
"ul:glasses",232,-0.416255375,-0.9197597145,0.1828205695,1.0011338119802,4765.49339177374,0.117647058823529,289,1.19343305,0.8928811755,1.60266065
"ul:gloves",233,1.5474517,1.018925565,2.168944575,1.00085429845281,4538.37140115581,0.069204152249135,289,1.4498895,0.9986664615,2.236759455
"ul:go",234,-1.033639,-1.58047085,-0.444491068,0.999766114027604,4334.14673679026,0.141868512110727,289,1.0095542,0.7806873785,1.289505725
"ul:go up",235,2.2961405,1.518518345,3.219131695,1.00197174896484,3853.17903216264,0.0622837370242214,289,0.78018756,0.5940689145,1.017132005
"ul:good morning",236,-0.549523365,-1.161519025,0.136206587,0.999812631591616,4227.74029877112,0.134948096885813,289,0.77858986,0.61687404,0.9736579135
"ul:good night",237,-0.43099257,-0.9749178055,0.2042252715,1.00040996388412,4216.91867743748,0.121107266435986,289,1.0450989,0.7981683465,1.3575175
"ul:grandma",238,-0.864248335,-1.56292745,-0.04967629705,1.00035123610708,4311.78936305145,0.169550173010381,289,0.53283214,0.4320829695,0.655004161
"ul:grandpa",239,-0.29432011,-0.9819168375,0.505889721999999,1.00150499982337,4364.81149421388,0.134948096885813,289,0.652388715,0.520644862,0.8093944125
"ul:grapes",240,-1.3135046,-1.800254625,-0.7723790995,1.0003511957622,4759.84584885276,0.14878892733564,289,1.1337882,0.884657619,1.463054885
"ul:hair",241,-0.855009545,-1.388307635,-0.2415474355,0.999977715476146,4306.28422169579,0.134948096885813,289,1.03878285,0.7955348435,1.354084065
"ul:hand",242,-2.30956665,-2.775492625,-1.772428185,1.00080346572591,4483.49068139589,0.200692041522491,289,0.91428431,0.7304688305,1.14477016
"ul:handkerchief",243,2.69503845,1.981121315,3.518091025,1.00120873534645,4698.457379086,0.0519031141868512,289,1.0265805,0.7405662425,1.433930805
"ul:happy",244,1.27323015,0.69636259,1.90863543,1.00057635877231,4722.98407085998,0.0761245674740484,289,1.2499691,0.8910782095,1.78990327
"ul:hat",245,-1.58267095,-1.977847845,-1.12107323,1.00007037575634,4545.86404800067,0.152249134948097,289,1.49633765,1.10989465,2.01676145
"ul:have",246,0.62262738,0.0731754449,1.23044541,0.999707249441801,5338.05199754188,0.0899653979238754,289,1.31147995,0.9514222065,1.85675359
"ul:head",247,-1.3707944,-1.794091865,-0.8914667155,1.00005611993422,4924.99427256833,0.145328719723183,289,1.4444502,1.06994792,1.94699924
"ul:heavy",248,-0.022194867,-0.550016123,0.5797842385,1.00135350163063,4940.50214958683,0.107266435986159,289,1.17282865,0.876781005,1.58532638
"ul:high",249,1.2769912,0.5931316125,2.038717335,1.00043942023482,5074.75677612649,0.0795847750865052,289,0.936756305,0.7037319655,1.24256855
"ul:hippopotamus",250,-0.7018375,-1.24871564,-0.0948157509000001,1.0003432146306,5138.59070356576,0.131487889273356,289,0.978533275,0.7563489185,1.26517317
"ul:hit",251,2.20234495,1.54054991,2.95379057,1.00013444368044,5057.7693724893,0.0588235294117647,289,1.195774,0.8440754355,1.698660155
"ul:horse",252,-1.1383574,-1.671778425,-0.527090629,0.999970322006747,4809.50776617047,0.145328719723183,289,1.02140785,0.7831992895,1.30028477
"ul:hot",253,-2.4428868,-2.99745162,-1.76684312,1.00104182750951,4152.82903461065,0.231833910034602,289,0.60999376,0.48609128,0.741797537
"ul:hug",254,0.5181253,-0.13878868,1.283226055,0.999909599288562,4709.97814519664,0.100346020761246,289,0.824574845,0.6392642355,1.05382681
"ul:ice cream",255,-0.67430474,-1.26794886,0.0143290614999999,1.00110351731603,4897.83104151158,0.134948096885813,289,0.85548219,0.6728181515,1.09086141
"ul:it",256,0.68031778,0.06579449645,1.343719465,1.00211006795522,5408.29788809501,0.0899653979238754,289,1.1609398,0.853891598,1.58443666
"ul:itchy",257,0.71037291,0.136926425,1.390868655,1.00011125338172,5169.63078068111,0.0899653979238754,289,1.0671052,0.8035276035,1.44747673
"ul:jacket",258,2.48272345,1.67558011,3.384274065,1.00106703521357,5120.95724725463,0.0588235294117647,289,0.792732535,0.6054393955,1.04409648
"ul:jeans",259,4.1124801,3.14503297,5.209701115,1.00158966153701,5283.53167721524,0.0346020761245675,289,0.75563136,0.559744022,1.018997045
"ul:juice",260,-2.04023075,-2.491613,-1.5094655,0.999891155034248,5070.80736677007,0.179930795847751,289,1.11437275,0.868167789,1.422446015
"ul:key",261,-0.309784365,-0.864112693,0.30463705,1.00117595061727,4669.36460600797,0.117647058823529,289,1.0504953,0.7983001585,1.36420819
"ul:kitchen",262,3.1291628,2.240883755,4.1519938,1.00111858607752,5466.12069383969,0.0484429065743945,289,0.774305865,0.5845424805,1.04522163
"ul:koala",263,-0.087653847,-0.647759279,0.587197431,1.00088149507556,4881.79620362382,0.110726643598616,289,1.04635825,0.798402495,1.36802758
"ul:later",264,0.45085226,-0.080971722,1.060775175,1.00494474375842,5156.7808383322,0.0934256055363322,289,1.36562925,0.9823619585,1.93233695
"ul:laugh",265,1.2884905,0.561377092,2.170669195,1.00053293574728,5044.87287832017,0.0830449826989619,289,0.78007473,0.607816187,1.011242895
"ul:leaf",266,-2.7290293,-3.18215754,-2.227225935,1.00012710338675,4621.26085310793,0.224913494809689,289,0.88321395,0.706122555,1.097499925
"ul:leg",267,-2.1288485,-2.52515689,-1.6803854,1.00056179215642,4951.14263548603,0.179930795847751,289,1.26608725,0.974014949,1.64995371
"ul:lend",268,1.16346785,0.5343303515,1.886020725,1.00042081872164,5215.97565052562,0.0795847750865052,289,1.09485555,0.8035200805,1.5236051
"ul:lift (action)",269,-0.02098262,-0.5658228795,0.604234246,1.00190285946489,5352.05552907913,0.107266435986159,289,1.15622325,0.871722675,1.53864826
"ul:light",270,0.7880152,0.207207841,1.44339685,1.00054303382303,4650.38259589002,0.0865051903114187,289,1.2621941,0.9010162245,1.754342625
"ul:like",271,-1.30306565,-1.85056796,-0.646099197,1.0032325859687,4385.57517850082,0.15916955017301,289,0.82960276,0.659431931,1.046232845
"ul:lion",272,-1.22762295,-1.723980085,-0.6354411305,1.00042944784568,4435.47548952068,0.14878892733564,289,1.0208447,0.7878132325,1.3068336
"ul:look",273,0.200598225,-0.3862096415,0.858570733999999,1.00112321863931,4529.63572142399,0.103806228373702,289,1.0221951,0.779166027,1.34265791
"ul:meal",274,-1.39033915,-2.054276335,-0.626295662,1.00124436901026,4045.15042205761,0.186851211072664,289,0.567173295,0.4590656445,0.6953169185
"ul:meat",275,-0.022747005,-0.490349137,0.5159667905,0.999864678515966,5190.44677990494,0.103806228373702,289,1.592867,1.132756925,2.29525285
"ul:medicine",276,0.627349525,0.0710195009,1.25972612,1.00279145839333,5535.59695279335,0.0899653979238754,289,1.29820755,0.9334771465,1.81873474
"ul:meow",277,-4.86253945,-5.24744854,-4.45380198,0.999729488657034,6596.08917687812,0.373702422145329,289,0.82421616,0.665854313,1.01249873
"ul:money",278,1.5002383,0.8705863835,2.224146655,1.00043391763048,4962.10145115544,0.0726643598615917,289,1.07369415,0.787508179,1.46315686
"ul:monkey",279,-0.473603505,-0.953069464,0.1072789335,1.0020131595037,4632.86287705294,0.117647058823529,289,1.3354466,0.972826066,1.82630435
"ul:moo",280,-1.6654269,-2.253782635,-0.993160717,1.00160505034519,4672.98476957412,0.183391003460208,289,0.71197123,0.5671486305,0.8804656755
"ul:moon",281,-0.233162025,-0.7720545725,0.3643127775,1.00236210684042,4749.9155343596,0.114186851211073,289,1.1104465,0.840232909,1.47995031
"ul:more",282,-1.49328745,-1.976945745,-0.924847701500001,1.00052914358338,4872.67590431487,0.15916955017301,289,1.01892715,0.797215361,1.30744079
"ul:morning",283,0.62654906,0.09550062505,1.21731786,1.00297648061201,4603.58182387052,0.0899653979238754,289,1.29648455,0.9270704575,1.80666749
"ul:mouse",284,-0.640975175,-1.14979337,-0.0562066955500001,1.00188185685743,4556.02835786447,0.124567474048443,289,1.190086,0.8989281055,1.58131422
"ul:mouth",285,-1.71573375,-2.09112044,-1.27685793,1.00020720127623,5082.4977321985,0.155709342560554,289,1.68582885,1.223896215,2.31776186
"ul:nail (finger)",286,-0.31763562,-0.806925476,0.28483715,1.00095987999429,4726.70647850472,0.114186851211073,289,1.2508541,0.9309677655,1.68875499
"ul:night",287,1.24079695,0.6681078425,1.855377085,1.00173746634408,4684.8211961071,0.0761245674740484,289,1.33482725,0.9494077635,1.943206935
"ul:noisy",288,3.25707635,2.41086296,4.233253045,1.0000759892006,4832.16112355828,0.0449826989619377,289,0.86869003,0.643044462,1.19693511
"ul:nose",289,-1.45367625,-1.90891394,-0.9240123185,1.00000580127646,4177.30005609657,0.152249134948097,289,1.21319315,0.919082233,1.60195438
"ul:now",290,1.64057675,1.01252505,2.335480555,1.00045067164415,5437.93849743631,0.069204152249135,289,1.14946915,0.837129075,1.60056033
"ul:nursery",291,2.69502595,1.808663505,3.7358388,1.00078000238158,4922.44684975211,0.0588235294117647,289,0.65778706,0.517342093,0.8470784625
"ul:oink",292,-1.1159602,-1.69706838,-0.440712166500001,1.00025051423491,3611.325136791,0.152249134948097,289,0.830043755,0.656125141,1.04739161
"ul:ok",293,-0.674236065,-1.212088865,-0.0646015320000001,1.00101564868203,4598.92074572672,0.1280276816609,289,1.0800212,0.820355951,1.40726117
"ul:open (action)",294,-1.36854135,-1.90130097,-0.7532136675,1.00120781623596,4863.28834562178,0.162629757785467,289,0.82595615,0.661557018,1.02824124
"ul:opposite",295,1.8149801,1.03876977,2.69897852,1.00107458268286,4944.5403524675,0.0726643598615917,289,0.74555421,0.581810785,0.971029395
"ul:orange (food)",296,-1.3640099,-1.821559055,-0.8583407985,1.00131944179315,5144.80240405815,0.14878892733564,289,1.2194511,0.916369496,1.594966445
"ul:ouch",297,-3.74656595,-4.16947578,-3.274565975,1.00078203643038,4902.03101751405,0.294117647058824,289,0.78240212,0.6334779615,0.9594336015
"ul:painful",298,-3.0401084,-3.48166528,-2.53747132,0.999820441723352,4766.3643866082,0.245674740484429,289,0.832739415,0.6670704485,1.02917655
"ul:pajamas",299,1.0956553,0.520896227,1.71441668,1.00041510263433,5730.96845376967,0.0795847750865052,289,1.33570985,0.947746183,1.89661317
"ul:panda",300,-2.1883325,-2.66071918,-1.64471536,1.00074153818338,4344.01420388127,0.193771626297578,289,0.930182815,0.7324889195,1.178150085
"ul:pants",301,-0.555828665,-1.057389925,0.00489572706999918,1.00115266266042,5534.95275099707,0.121107266435986,289,1.24488735,0.920926183,1.675988985
"ul:paper",302,-0.052304793,-0.5094026195,0.453924252,1.00027382451579,4616.22163522841,0.103806228373702,289,1.746123,1.204630975,2.56775643
"ul:park",303,-0.83350212,-1.28423435,-0.323767413500001,1.00016566686064,4785.61736965709,0.1280276816609,289,1.38002155,1.020413055,1.864505915
"ul:peach",304,-1.41479005,-1.938416185,-0.8174104625,0.999594295118576,4936.44202335181,0.162629757785467,289,0.864572875,0.6783087675,1.08670842
"ul:pee",305,-1.01754995,-1.567155715,-0.3839455315,0.999572220824051,4901.6817486008,0.145328719723183,289,0.90011363,0.7075847105,1.142837915
"ul:peekaboo",306,-6.33526505,-6.80732456,-5.863655375,1.00206814340967,6272.75210321066,0.498269896193772,289,0.625764365,0.509992429,0.76018303
"ul:pencil",307,0.70609945,0.0920768225,1.382276915,0.999862551639436,4684.19426052352,0.0899653979238754,289,1.10529945,0.8250655845,1.50032173
"ul:penguin",308,-1.3491366,-1.85392841,-0.7920473325,1.00048956266119,4362.97755077509,0.152249134948097,289,1.0657473,0.825070224,1.37005569
"ul:penis",309,1.28569155,0.3922514605,2.33041428,1.00079839262742,4389.62999118821,0.100346020761246,289,0.51440356,0.4088273925,0.6355641985
"ul:people",310,1.99786865,1.299487505,2.791190815,1.00170246055519,4929.31987248534,0.0622837370242214,289,1.1981671,0.8472454025,1.724009675
"ul:piano",311,1.5400552,0.8778471645,2.27920552,1.00161558576641,4934.4091442411,0.0726643598615917,289,1.01192915,0.755146204,1.39209951
"ul:picture",312,0.751327575,0.2091642935,1.3633779,1.00038661947379,5427.97731953776,0.0865051903114187,289,1.34495555,0.9654591405,1.899640775
"ul:pig",313,-1.20694975,-1.698034955,-0.6075843115,1.00206751167021,5140.7753743277,0.14878892733564,289,0.98087245,0.766427317,1.24969375
"ul:pigeon",314,-0.29400109,-0.867415115,0.335799922999999,1.00041654490735,4828.79944868918,0.117647058823529,289,1.0429321,0.7951730935,1.35505527
"ul:pillow",315,0.80256507,0.227723718,1.454401565,1.00137552017778,4733.3599525612,0.0865051903114187,289,1.20737915,0.87586536,1.687194005
"ul:pitiful",316,2.846579,2.160208395,3.65043234,1.00122783256863,6412.71908149443,0.0484429065743945,289,1.2791052,0.870781345,1.87359947
"ul:place",317,2.85869605,2.15063805,3.610654645,1.00335770357779,5100.40980744907,0.0484429065743945,289,1.28470595,0.8758082655,1.879152095
"ul:play",318,-0.51051834,-0.9885758895,0.0193678516499997,1.0003389725834,4719.67034160169,0.117647058823529,289,1.48851135,1.082523825,2.041067845
"ul:police car",319,-0.588991975,-1.241815525,0.147268441,1.00032486607651,4426.52233685374,0.141868512110727,289,0.69242615,0.550730919,0.8709955
"ul:pool",320,0.593650845,0.0614193686,1.149748485,1.0014802243786,4637.18226830341,0.0899653979238754,289,1.4364454,0.990919874,2.062322675
"ul:poop",321,-1.15945475,-1.67189591,-0.5701738825,1.00006999264892,5118.57957617004,0.145328719723183,289,1.0410979,0.806820536,1.34899412
"ul:potty",322,5.3004034,4.245972375,6.535898505,1.00056175320264,5563.02413513365,0.0207612456747405,289,0.76461097,0.554793243,1.057526045
"ul:pudding",323,0.970601975,0.261004891,1.76595757,1.00020391268027,4792.05398376558,0.0899653979238754,289,0.797087455,0.620666056,1.018444825
"ul:put",324,0.89069241,0.265425701,1.620412235,1.00440535854799,5383.70790718565,0.0865051903114187,289,1.03336335,0.7713555195,1.39398985
"ul:put in",325,0.281902055,-0.3023157235,0.9370128125,1.00089480736259,4917.24045794902,0.100346020761246,289,1.08910795,0.827125692,1.44551112
"ul:quack quack",326,-1.2722925,-1.86230718,-0.627680071,1.00020252926028,4288.14202432264,0.162629757785467,289,0.76299671,0.604016639,0.960246697
"ul:quiet",327,2.49357155,1.74456614,3.352729075,0.999828338468013,4854.72276652268,0.055363321799308,289,1.0147984,0.7349359995,1.407988325
"ul:rabbit",328,-1.10057035,-1.61280907,-0.505905105,1.00048612917753,4503.25631471013,0.141868512110727,289,1.10511285,0.854162101,1.43374707
"ul:rain",329,-1.9377472,-2.32565092,-1.49636067,1.00067375362514,4690.72174845602,0.166089965397924,289,1.5434825,1.13498781,2.105327175
"ul:read",330,0.00311292725,-0.4809376695,0.5689055715,0.999624120321004,4954.22293067994,0.103806228373702,289,1.4712716,1.06441133,2.09104336
"ul:red",331,-1.3809057,-1.869126245,-0.7844211175,1.00131862299639,3711.77484151184,0.155709342560554,289,0.98476738,0.765261813,1.25665429
"ul:refrigerator",332,0.918786185,0.27973987,1.63577746,1.000544005914,4303.63413303513,0.0865051903114187,289,0.98386514,0.741280061,1.302811505
"ul:remove",333,0.0647300955,-0.479590912,0.6804765945,1.00114839885604,4562.69961534093,0.103806228373702,289,1.2751361,0.9358491725,1.734990625
"ul:ribbon",334,2.06575725,1.3801716,2.837029645,1.00049804135234,4454.13474744626,0.0622837370242214,289,1.05733905,0.7780128685,1.4614859
"ul:rice",335,-1.45693865,-1.884274865,-0.9628581505,1.00224462210368,5695.90694023302,0.14878892733564,289,1.4282722,1.06341768,1.921836015
"ul:river",336,1.17688805,0.477552145,1.910177205,0.999822067695894,5432.96615879697,0.0830449826989619,289,0.872366105,0.674531007,1.133238785
"ul:roar",337,-2.2030806,-2.75865575,-1.531155515,0.999974217127319,4803.5853039189,0.214532871972318,289,0.65086266,0.522196152,0.805495077
"ul:room",338,1.3822119,0.837708308,1.9678629,1.00259019097782,5419.24691856448,0.0726643598615917,289,1.4856091,1.015393525,2.197932995
"ul:round",339,0.29058811,-0.2281230055,0.846688506999999,1.00066723828772,5061.56622545704,0.0968858131487889,289,1.4335886,1.02021937,2.04201281
"ul:sandbox",340,0.880263425,0.3495214615,1.445128015,1.00059242061776,5650.53522250577,0.0830449826989619,289,1.5490926,1.072653075,2.32659388
"ul:scary",341,-0.92233177,-1.395288825,-0.3999675505,1.00024973401261,5104.60142462305,0.131487889273356,289,1.34778955,1.017976575,1.792380965
"ul:school",342,2.90163675,2.04485128,3.900958635,1.00014687811183,4583.71350371417,0.0519031141868512,289,0.76276748,0.579045257,1.016029725
"ul:scissors",343,0.696843235,0.221955499,1.202750565,1.00088958377682,5964.22751258179,0.0865051903114187,289,1.819469,1.213287065,2.75593112
"ul:sea",344,0.90804776,0.3697326275,1.49282299,1.00138107735302,4515.9101906009,0.0830449826989619,289,1.38282145,0.9668590155,1.96480378
"ul:shampoo",345,1.9591952,1.20245653,2.81443777,1.0044849017176,5094.99150994151,0.0657439446366782,289,0.945442515,0.7025563845,1.268640435
"ul:ship",346,-0.442402505,-0.9389729775,0.1221371775,1.00180984415423,4597.63662712047,0.117647058823529,289,1.2779266,0.9532640735,1.710801385
"ul:shirt",347,1.75960495,1.028208225,2.57527351,1.00086223939947,4647.31041228616,0.069204152249135,289,0.964426255,0.7098473235,1.291747945
"ul:shoe",348,-3.27207725,-3.598460075,-2.91354518,1.00028143686214,5380.01398916762,0.238754325259516,289,1.47958485,1.13502479,1.92154861
"ul:shorts",349,0.230630655,-0.2944718355,0.8433168055,1.00025623600575,5494.89904095884,0.100346020761246,289,1.2082097,0.89170552,1.62361824
"ul:shovel",350,2.8044371,2.012729515,3.64879373,1.00062914133486,5605.31704323323,0.0519031141868512,289,0.888577265,0.6669680475,1.211153095
"ul:show",351,1.71885185,1.16493145,2.353809425,1.00084313929321,4642.82742048271,0.0657439446366782,289,1.53336655,1.03750819,2.369434905
"ul:shower",352,0.30534294,-0.2283403585,0.8617683975,0.999753081847403,4865.5069536092,0.0968858131487889,289,1.40060815,1.01099822,1.96627982
"ul:sing",353,0.706145905,0.214838116,1.24012389,1.00154364110627,5609.0808529165,0.0865051903114187,289,1.77099075,1.183777355,2.68993879
"ul:sister",354,1.25805435,0.5699503175,2.108795605,1.0013755099153,4826.46710386189,0.0830449826989619,289,0.79672515,0.615576822,1.034759515
"ul:sit",355,0.539972895,-0.03764851045,1.18270039,1.00060205469498,4493.86947133809,0.0934256055363322,289,1.12428095,0.835459225,1.52100913
"ul:skirt",356,2.3314176,1.568480325,3.170020225,1.0014887768886,5404.56753685187,0.0588235294117647,289,0.953111455,0.7039218335,1.303435395
"ul:sky",357,1.2535802,0.66881958,1.91206399,1.00170164148213,3921.25399160002,0.0761245674740484,289,1.3145528,0.936057407,1.919564885
"ul:sleep",358,-1.32067185,-1.841526835,-0.739858562,1.00040667414691,5165.68851729912,0.152249134948097,289,1.021269,0.785878694,1.30829273
"ul:sleepy",359,0.22267354,-0.3660150975,0.9241356985,1.00047660646798,5013.4237752477,0.103806228373702,289,0.9859949,0.7549746505,1.28346465
"ul:slide (object)",360,-0.753320875,-1.20468569,-0.231927598,1.00067815921207,4585.9878427992,0.124567474048443,289,1.48495985,1.08606981,2.06156998
"ul:slipper",361,0.829723035,0.1631130825,1.558796495,1.00217058898953,4468.64303091247,0.0899653979238754,289,0.927134395,0.706999061,1.21959133
"ul:small",362,-0.51556433,-1.06008172,0.0624043557999997,1.00146852420653,5023.0271830677,0.121107266435986,289,1.1912001,0.8934794265,1.58803888
"ul:smelly",363,1.53803165,0.8793186405,2.3551836,1.00158170665884,5331.86380420518,0.0726643598615917,289,1.0162541,0.7431773285,1.38237363
"ul:snake",364,-0.275766805,-0.8000642495,0.357050927999999,1.00023437350893,3726.50876695591,0.114186851211073,289,1.14783445,0.8649389925,1.531239615
"ul:snow",365,0.261737405,-0.2820748065,0.8807828435,0.999778652525986,5210.07068525789,0.100346020761246,289,1.13107545,0.8500732525,1.52056289
"ul:soap",366,0.92238114,0.3688226035,1.55500619,1.0036725704649,4849.4900000688,0.0830449826989619,289,1.3328738,0.951407612,1.895929695
"ul:sorry",367,-0.804432025,-1.310437905,-0.20765176,1.00148094575495,4614.57372064826,0.131487889273356,289,1.1070866,0.8521796155,1.434206205
"ul:sour",368,1.37112355,0.671729142,2.164894425,1.0001752704214,5125.55456710868,0.0795847750865052,289,0.837152335,0.6443283695,1.08909627
